timestamp,iterations,solutions,solver_checks,solver_time
1675628917.971936,1,0,0,0
1675629123.1029704,2,0,1,205.128671169281
1675629138.4606867,3,1,2,220.47900795936584
1675630313.7105527,4,2,3,1395.7239282131195
1675633595.336806,5,3,5,4677.262234687805
1675633729.5782661,6,4,6,4811.491508245468
1675638485.6148705,7,5,11,9567.305825471878
1675638754.1781983,8,6,15,9835.739184856415
1675639123.8146937,9,7,18,10205.328120708466
