timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675628918.1281703,1,0,0,0,0,0,0,0,0
1675628918.331843,2,1,0,1,0.00624847412109375,3,0.11705136299133301,0,0
1675628918.8773093,3,2,0,2,0.1601247787475586,11,0.4095003604888916,0,0
1675628919.970645,4,3,0,3,1.071552038192749,14,0.4684913158416748,0,0
1675628920.4448423,5,4,0,4,1.3576276302337646,17,0.526658296585083,0,0
1675628920.8091884,6,5,0,5,1.5236766338348389,20,0.5789971351623535,0,0
1675628926.543479,7,6,0,6,1.5729951858520508,21,1.3738386631011963,13,4.671105623245239
1675628927.4392064,8,7,0,7,1.7036943435668945,24,1.9475350379943848,13,4.671105623245239
1675628949.4847493,9,8,0,8,5.187475681304932,25,2.877995491027832,26,22.016105890274048
1675628968.2376773,10,9,0,9,5.313870191574097,26,3.738144874572754,45,39.448755741119385
1675628991.464687,11,10,0,10,5.646235466003418,27,4.515145778656006,58,61.23405194282532
1675629010.980809,12,11,0,11,5.8482208251953125,28,4.82798433303833,77,79.87534594535828
1675629013.4780138,13,12,0,12,7.628037214279175,31,5.252490282058716,77,79.87534594535828
1675629024.3968494,14,13,0,13,9.784889936447144,32,5.866946220397949,90,87.6625623703003
1675629029.1475165,15,14,0,14,10.775867700576782,33,6.43141508102417,103,90.482980966568
1675629037.8185542,16,15,0,15,13.084730625152588,34,6.9621686935424805,122,95.90670609474182
1675629044.77383,17,16,0,16,13.519591331481934,35,7.610969543457031,135,101.35720539093018
1675629058.8749733,18,17,0,17,13.787007093429565,36,8.568845748901367,154,113.74035835266113
1675629068.5768273,19,18,0,18,18.83058452606201,37,8.866623401641846,173,117.62308812141418
1675629080.3761473,20,18,1,19,28.390421867370605,38,9.576136112213135,175,118.76839709281921
1675629083.9586146,21,19,1,20,29.294423818588257,39,10.3326256275177,188,120.22706055641174
1675629112.5305874,22,20,1,21,46.560959577560425,40,11.213041305541992,201,130.1164665222168
1675629115.423824,23,20,2,22,47.383129358291626,41,11.740408897399902,203,131.2426836490631
1675629119.9691195,24,20,3,23,49.05126404762268,42,12.634153604507446,205,132.80927157402039
1675629123.9968572,25,20,4,24,50.213969469070435,43,13.167360544204712,207,134.7217001914978
1675629128.675478,26,21,4,25,53.09191918373108,52,14.498950719833374,207,134.7217001914978
1675629136.5688076,27,21,5,26,55.15730619430542,53,14.919814825057983,209,139.6904318332672
1675629148.7567537,28,22,5,27,58.90453267097473,54,15.455342531204224,228,147.057941198349
1675629151.4122946,29,23,5,28,60.045498847961426,63,16.466830730438232,228,147.057941198349
1675629171.3050373,30,24,5,29,68.1001513004303,64,16.92642331123352,247,157.81314516067505
1675629188.4208367,31,25,5,30,74.28005003929138,65,17.690290689468384,266,167.34989738464355
1675629194.4627068,32,25,6,31,76.54213833808899,66,19.06024956703186,268,169.24902057647705
1675629206.4462547,33,26,6,32,77.63043284416199,67,19.90075182914734,287,178.67538118362427
1675629219.2607162,34,27,6,33,81.70104146003723,68,20.251948595046997,306,186.43851780891418
1675629243.7103844,35,28,6,34,83.32272291183472,69,20.881712675094604,325,207.94961881637573
1675629265.5875206,36,29,6,35,84.11892890930176,70,21.3652081489563,344,227.81827211380005
1675629287.9603415,37,30,6,36,92.40669560432434,71,21.797237634658813,363,240.75448369979858
1675629297.1203568,38,31,6,37,93.25724649429321,72,22.238730907440186,376,247.9152705669403
1675629308.2054698,39,32,6,38,97.33388376235962,73,22.6041419506073,389,253.80265188217163
1675629313.621463,40,32,7,39,99.5937111377716,74,22.883130073547363,391,256.02440214157104
1675629339.4846036,41,33,7,40,106.42445087432861,75,23.569474935531616,410,273.56307673454285
1675629351.9288197,42,34,7,41,109.66348242759705,76,24.18565607070923,429,281.3563892841339
1675629384.6685863,43,35,7,42,114.45089411735535,77,24.779123306274414,448,307.89543747901917
1675629428.3328793,44,36,7,43,128.78129291534424,78,26.478543281555176,467,334.64263558387756
1675629458.010684,45,37,7,44,132.21200394630432,79,26.965600967407227,486,359.48902201652527
1675629463.8311563,46,37,7,45,137.3467013835907,79,26.965600967407227,486,359.48902201652527
