timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675556145.743315,1,0,0,0,0,0,0,0,0
1675556146.1821392,2,1,0,1,0.016251564025878906,3,0.25567173957824707,0,0
1675556147.5074568,3,2,0,2,0.3727881908416748,11,1.0056838989257812,0,0
1675556149.9004157,4,3,0,3,2.4150547981262207,14,1.1146607398986816,0,0
1675556150.8402898,5,4,0,4,3.001477003097534,17,1.2275900840759277,0,0
1675556151.5537825,6,5,0,5,3.328444242477417,20,1.326195478439331,0,0
1675556166.8727384,7,6,0,6,3.4140589237213135,21,2.818173885345459,18,13.306355714797974
1675556170.8090992,8,7,0,7,5.237417936325073,24,4.601732969284058,18,13.306355714797974
1675556195.550066,9,8,0,8,11.665480375289917,25,5.256757974624634,37,30.396457195281982
1675556209.5322416,10,9,0,9,11.987081050872803,26,6.035259485244751,56,42.73776841163635
1675556219.4189446,11,10,0,10,19.13773250579834,35,8.257509469985962,56,42.73776841163635
1675556235.2065973,12,10,1,11,31.15572452545166,36,9.20341157913208,58,45.14551854133606
1675556247.5950785,13,11,1,12,31.684035062789917,37,9.833032369613647,71,55.70332622528076
1675556269.8055735,14,11,2,13,37.07921743392944,38,12.056769132614136,73,69.78382992744446
1675556306.1801126,15,12,2,14,37.55922770500183,39,14.279780864715576,86,102.74688410758972
1675556318.6970158,16,13,2,15,46.40515995025635,48,17.350523710250854,86,102.74688410758972
1675556324.7315366,17,14,2,16,50.854694843292236,51,18.231186628341675,86,102.74688410758972
1675556327.2791061,18,15,2,17,51.93270826339722,58,19.039904356002808,86,102.74688410758972
1675556329.750814,19,16,2,18,52.637826919555664,61,20.130384922027588,86,102.74688410758972
1675556331.6063976,20,17,2,19,53.169416427612305,67,20.783549547195435,86,102.74688410758972
1675556343.0406015,21,17,3,20,60.162251472473145,68,21.342430353164673,88,105.96868562698364
1675556355.1222548,22,18,3,21,68.12713265419006,69,22.016499757766724,101,108.61450576782227
1675556371.5255232,23,18,4,22,70.11845707893372,70,29.40750765800476,103,114.8769462108612
1675556376.9282644,24,18,5,23,71.2990369796753,71,30.16420578956604,105,117.60810494422913
1675556400.1874151,25,19,5,24,72.32955837249756,72,31.921000480651855,124,137.12123465538025
1675556407.739793,26,20,5,25,74.02945566177368,73,32.78237795829773,137,141.0705795288086
1675556453.7381501,27,21,5,26,75.4601218700409,74,34.40138602256775,150,182.97650909423828
1675556494.8601792,28,22,5,27,88.9664044380188,75,35.113057374954224,169,208.71122479438782
1675556521.3740897,29,23,5,28,103.00226426124573,76,37.81060981750488,188,217.3973729610443
1675556561.013071,30,24,5,29,105.07219958305359,77,39.22265553474426,207,252.4303538799286
1675556570.9343274,31,24,6,30,111.1430995464325,78,39.95040988922119,209,254.58470106124878
1675556578.6387975,32,25,6,31,114.22996926307678,87,43.457385778427124,209,254.58470106124878
1675556612.4600942,33,26,6,32,124.93262076377869,88,44.31892371177673,228,275.5518913269043
1675556635.6879692,34,27,6,33,132.37960815429688,89,45.8543918132782,247,288.6522026062012
1675556644.3038256,35,27,7,34,135.44535303115845,90,46.40168237686157,249,293.00635862350464
1675556669.7600768,36,28,7,35,142.2971613407135,91,46.897897243499756,268,310.34332823753357
1675556691.6323895,37,29,7,36,146.28985953330994,92,47.570207595825195,281,326.78060150146484
1675556730.1352537,38,30,7,37,149.25330448150635,93,48.20380997657776,300,360.8577358722687
1675556755.9803355,39,31,7,38,152.89541029930115,94,49.30584979057312,313,381.08254528045654
1675556769.6627078,40,32,7,39,158.0272068977356,95,50.03834581375122,326,388.0081117153168
1675556793.9002886,41,33,7,40,161.79342699050903,96,50.83327603340149,345,406.73489236831665
1675556813.364314,42,34,7,41,169.54368662834167,97,51.34606981277466,364,416.98351764678955
1675556853.8448577,43,35,7,42,171.63822865486145,98,52.10725665092468,383,453.5776104927063
1675556884.3561177,44,36,7,43,177.7076392173767,99,53.376821756362915,402,475.7238664627075
1675556923.6108773,45,37,7,44,190.8945174217224,100,54.16396999359131,421,499.94101667404175
1675556963.1210525,46,38,7,45,193.70469069480896,101,55.19061756134033,440,534.5188555717468
1675557037.394425,47,39,7,46,217.75068521499634,102,56.50190758705139,459,582.3135874271393
1675557082.942603,48,40,7,47,225.63842129707336,103,57.350322246551514,478,617.9982616901398
1675557135.2399251,49,41,7,48,237.66906332969666,104,58.25204563140869,497,656.1798524856567
1675557149.2752743,50,41,7,49,250.84431099891663,104,58.25204563140869,497,656.1798524856567
