timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675556145.8856401,1,0,0,0,0,0,0
1675556146.24133,2,1,0,1,0.013684511184692383,1,0.21426796913146973
1675556146.4901023,3,2,0,2,0.08621478080749512,2,0.23436594009399414
1675556147.011889,4,3,0,3,0.3907148838043213,3,0.24907517433166504
1675556147.8216803,5,4,0,4,0.9403536319732666,4,0.26649999618530273
1675556148.4427106,6,5,0,5,1.2959794998168945,5,0.27361369132995605
1675556149.3515124,7,6,0,6,1.8827366828918457,6,0.28759002685546875
1675556150.8910384,8,7,0,7,3.0445919036865234,7,0.31540393829345703
1675556151.4020123,9,8,0,8,3.161759853363037,8,0.3206033706665039
1675556153.1730692,10,9,0,9,4.245946168899536,9,0.5406997203826904
1675556155.3475845,11,10,0,10,5.836592435836792,10,0.6040313243865967
1675556158.0599966,12,11,0,11,7.956085205078125,11,0.644047737121582
1675556159.5629432,13,12,0,12,8.23405385017395,12,1.293424367904663
1675556162.8046162,14,13,0,13,10.72641897201538,13,1.3962554931640625
1675556166.0042195,15,14,0,14,13.258177518844604,14,1.4045073986053467
1675556170.1682968,16,15,0,15,16.438470363616943,15,1.6615991592407227
1675556173.489437,17,16,0,16,18.85286521911621,16,1.812140703201294
1675556175.6329951,18,17,0,17,20.074963808059692,17,1.9067494869232178
1675556179.884606,19,18,0,18,23.397361278533936,18,1.9502434730529785
1675556184.3425725,20,19,0,19,26.896756410598755,19,2.0024526119232178
1675556191.9372723,21,20,0,20,33.49314522743225,20,2.036515474319458
1675556202.4351814,22,21,0,21,42.871575355529785,21,2.1656198501586914
1675556209.5158489,23,22,0,22,48.90986728668213,22,2.1919949054718018
1675556216.7771354,24,23,0,23,53.47919583320618,23,3.802920341491699
1675556223.0795922,25,24,0,24,58.635786294937134,24,3.8140816688537598
1675556226.107713,26,25,0,25,60.49490451812744,25,3.8238542079925537
1675556236.6025255,27,26,0,26,67.6022424697876,26,6.016068935394287
1675556243.487922,28,27,0,27,72.99263286590576,27,6.239498853683472
1675556249.9576046,29,28,0,28,77.62254524230957,28,6.724086046218872
1675556264.4605236,30,29,0,29,89.39769315719604,29,8.025677919387817
1675556275.5370014,31,30,0,30,98.7068018913269,30,8.355804681777954
1675556286.789824,32,31,0,31,107.2242980003357,31,9.570256471633911
1675556297.9864929,33,32,0,32,112.68076181411743,32,13.80356240272522
1675556318.1759667,34,33,0,33,128.9929234981537,33,16.096699237823486
1675556329.4880698,35,34,0,34,138.08018493652344,34,16.701796293258667
1675556348.6608071,36,35,0,35,154.7249698638916,35,17.696162700653076
1675556364.2856324,37,36,0,36,168.69501066207886,36,17.705504417419434
1675556377.023875,38,37,0,37,179.73554348945618,37,17.77141237258911
1675556406.3394024,39,38,0,38,206.2841236591339,38,18.79262638092041
1675556426.0053315,40,39,0,39,223.35669708251953,39,19.51782464981079
1675556462.0026624,41,40,0,40,257.4329764842987,40,19.559839725494385
1675556487.9599376,42,41,0,41,280.99986577033997,41,20.103523015975952
1675556496.5088723,43,42,0,42,287.5216066837311,42,20.168596982955933
1675556539.510096,44,43,0,43,328.45714688301086,43,20.221800327301025
1675556555.0618181,45,44,0,44,341.7267220020294,44,20.57327890396118
1675556600.8667057,46,45,0,45,385.4008572101593,45,20.612611055374146
1675556645.4630065,47,46,0,46,427.85056614875793,46,20.666179418563843
1675556662.272202,48,47,0,47,442.38703751564026,47,20.710656881332397
1675556691.1721363,49,48,0,48,469.0137679576874,48,20.73562455177307
1675556739.4645803,50,49,0,49,513.1454112529755,49,22.595348834991455
1675556766.8847287,51,49,1,50,535.2339227199554,50,25.630030393600464
1675556779.6820264,52,50,1,51,543.8345913887024,51,27.410737991333008
1675556812.8949795,53,51,1,52,574.174477815628,52,27.745585680007935
1675556841.9291668,54,52,1,53,598.7887835502625,53,29.79190969467163
1675556888.6215746,55,52,2,54,636.6169471740723,54,36.29843044281006
1675556952.674461,56,53,2,55,697.2151870727539,55,37.1732017993927
1675557037.1974711,57,54,2,56,778.9700605869293,56,37.265753746032715
1675557089.3928986,58,55,2,57,828.2626390457153,57,37.56398820877075
1675557117.6158044,59,56,2,58,853.9031713008881,58,37.59274649620056
1675557201.1246254,60,57,2,59,934.5391054153442,59,37.65292549133301
1675557254.1959336,61,57,3,60,981.5807900428772,60,40.97883415222168
1675557284.5904553,62,58,3,61,1008.1058795452118,61,41.98559522628784
1675557327.1288028,63,59,3,62,1047.3604533672333,62,42.41851305961609
1675557471.935176,64,60,3,63,1188.7744998931885,63,42.81318402290344
1675557516.9293463,65,61,3,64,1230.3808801174164,64,43.18651866912842
1675557569.629445,66,62,3,65,1274.042269229889,65,49.098393201828
1675557616.736148,67,63,3,66,1317.3145956993103,66,49.89181423187256
1675557686.27753,68,64,3,67,1383.657706975937,67,49.94554281234741
1675557728.6473715,69,65,3,68,1422.9735009670258,68,49.969402551651
1675557763.714059,70,66,3,69,1454.766666650772,69,50.01133131980896
1675557831.4369066,71,67,3,70,1519.3326756954193,70,50.04677128791809
1675557955.9382732,72,68,3,71,1640.2725138664246,71,50.321229457855225
1675558006.9675632,73,69,3,72,1687.7045638561249,72,50.382845640182495
1675558029.0148058,74,70,3,73,1706.4159743785858,73,50.406651735305786
1675558053.030604,75,71,3,74,1726.853469133377,74,50.43258213996887
1675558079.3639026,76,71,4,75,1740.2787725925446,75,59.941317558288574
1675558123.7452037,77,72,4,76,1771.9568116664886,76,69.16267395019531
1675558196.5697513,78,73,4,77,1840.5211033821106,77,69.94223523139954
1675558267.8235824,79,74,4,78,1902.2585248947144,78,75.85964584350586
1675558339.7157428,80,75,4,79,1967.7657086849213,79,78.71487283706665
1675558472.2047603,81,76,4,80,2096.485116004944,80,78.79594326019287
1675558595.7051663,82,76,5,81,2210.6601440906525,81,84.55454969406128
1675558704.8932557,83,77,5,82,2314.735033750534,82,85.86386275291443
1675558795.2166932,84,77,6,83,2391.14860868454,83,96.03674960136414
1675558832.6860151,85,78,6,84,2418.3672983646393,84,102.49963164329529
1675558890.643462,86,79,6,85,2471.341384410858,85,103.63273406028748
1675558947.894741,87,80,6,86,2524.058653831482,86,104.27937936782837
1675558995.982538,88,81,6,87,2568.150719642639,87,104.29495239257812
1675559123.5400038,89,82,6,88,2691.6588468551636,88,104.32328677177429
1675559231.2183862,90,83,6,89,2795.2412457466125,89,104.37672877311707
1675559339.4873843,91,84,6,90,2899.3173055648804,90,104.41551733016968
1675559388.8500183,92,85,6,91,2944.594712972641,91,104.42958641052246
1675559437.9531622,93,86,6,92,2988.599648475647,92,105.60740327835083
1675559570.1419044,94,87,6,93,3115.259145975113,93,107.06014370918274
1675559701.4060311,95,88,6,94,3240.527652978897,94,108.79408025741577
1675559867.0431895,96,89,6,95,3401.0158138275146,95,109.61153984069824
1675560001.3188486,97,90,6,96,3522.4953808784485,96,118.23030138015747
1675560146.271447,98,91,6,97,3662.7060573101044,97,118.5620596408844
1675560314.5587044,99,92,6,98,3826.323301076889,98,118.82932996749878
1675560386.9224012,100,93,6,99,3894.222247838974,99,118.87498569488525
1675560461.5995603,101,94,6,100,3959.9900617599487,100,123.2269606590271
1675560524.2477293,102,95,6,101,4017.8747141361237,101,123.2700183391571
1675560660.78434,103,96,6,102,4149.331431865692,102,123.67941856384277
1675560837.5295906,104,97,6,103,4319.513329982758,103,125.52222776412964
1675560909.120866,105,98,6,104,4386.214074850082,104,125.53894639015198
1675561015.006328,106,98,7,105,4485.060668468475,105,127.94318199157715
1675561038.4887397,107,99,7,106,4503.163440465927,106,130.4326627254486
1675561085.572712,108,100,7,107,4545.234596252441,107,132.54317712783813
1675561223.979926,109,101,7,108,4680.578306436539,108,132.6191189289093
1675561317.7944303,110,102,7,109,4771.342967271805,109,132.63791298866272
1675561349.2530744,111,103,7,110,4796.40388917923,110,135.95508551597595
1675561398.434947,112,104,7,111,4842.387314558029,111,136.02682042121887
1675561428.5353947,113,105,7,112,4869.420345544815,112,136.03693151474
1675561461.5822604,114,106,7,113,4899.388900518417,113,136.04239082336426
1675561554.044411,115,107,7,114,4988.655576944351,114,136.054589509964
1675561674.172615,116,108,7,115,5105.543025493622,115,136.07257962226868
1675561742.2077184,117,109,7,116,5170.298509120941,116,136.10477709770203
1675561801.023931,118,110,7,117,5225.803956270218,117,136.11854553222656
1675561846.9826639,119,111,7,118,5268.473543405533,118,136.157390832901
1675561911.1063936,120,112,7,119,5329.360298871994,119,136.17788338661194
1675562010.6432552,121,113,7,120,5425.523043394089,120,136.24893617630005
1675562110.4279954,122,114,7,121,5521.9257254600525,121,136.31033563613892
1675562154.4712808,123,115,7,122,5562.696221590042,122,136.32743859291077
1675562217.8413646,124,116,7,123,5622.600754976273,123,136.34649300575256
1675562318.9329662,125,117,7,124,5720.1415066719055,124,136.43271684646606
1675562377.652646,126,118,7,125,5775.256774187088,125,136.44724369049072
1675562470.1923904,127,119,7,126,5864.116826534271,126,136.52050709724426
1675562521.6787426,128,120,7,127,5912.141510725021,127,136.5315821170807
1675562633.5825212,129,121,7,128,6020.50560259819,128,136.5582399368286
1675562698.5347943,130,122,7,129,6081.268943786621,129,136.6199860572815
1675562803.1365726,131,123,7,130,6182.128536462784,130,136.72513055801392
1675562882.3495903,132,124,7,131,6256.3453805446625,131,137.39459705352783
1675562941.6635826,133,125,7,132,6311.868116617203,132,137.42263770103455
1675563084.4817336,134,126,7,133,6450.87052321434,133,137.5715847015381
1675563214.8903997,135,127,7,134,6577.410624027252,134,137.6019377708435
1675563376.9059114,136,128,7,135,6729.294955253601,135,143.75569415092468
1675563590.1999831,137,129,7,136,6936.725601196289,136,143.7866015434265
1675563843.5331998,138,130,7,137,7177.812362194061,137,150.09460949897766
1675564023.6994662,139,131,7,138,7341.136053800583,138,160.8680455684662
1675564263.9789238,140,132,7,139,7572.126875638962,139,164.1204104423523
1675564500.7954376,141,133,7,140,7800.443737030029,140,166.64832639694214
1675564686.3082223,142,134,7,141,7961.176042795181,141,185.41898441314697
1675564902.5411494,143,135,7,142,8171.269693136215,142,185.48155736923218
1675565053.430579,144,136,7,143,8315.864881038666,143,185.5613977909088
1675565229.6068528,145,137,7,144,8485.286803722382,144,186.21961855888367
1675565421.3604417,146,138,7,145,8670.46382856369,145,186.28186321258545
1675565698.6901877,147,139,7,146,8932.462055921555,146,195.24921655654907
1675565850.4327407,148,140,7,147,9077.817300081253,147,195.30050706863403
1675566143.9372911,149,141,7,148,9364.745139598846,148,195.35788917541504
1675566386.9304266,150,142,7,149,9600.836078166962,149,195.73473024368286
1675566538.4770923,151,143,7,150,9745.736253261566,150,195.8099856376648
1675566704.7917185,152,144,7,151,9905.449447631836,151,195.84325051307678
1675566894.5084245,153,145,7,152,10088.494383573532,152,195.87712025642395
1675567199.635277,154,146,7,153,10386.948395967484,153,195.9508445262909
1675567347.04886,155,147,7,154,10527.667391777039,154,196.01753449440002
1675567565.4699836,156,148,7,155,10739.445857524872,155,196.04569125175476
1675567716.9203923,157,149,7,156,10884.105525016785,156,196.05847597122192
1675567855.8855453,158,150,7,157,11014.406629800797,157,198.1051414012909
1675567981.410843,159,151,7,158,11135.483757019043,158,198.12056493759155
1675568074.9455717,160,152,7,159,11224.562465667725,159,198.1434781551361
1675568194.7048852,161,153,7,160,11339.867151737213,160,198.16123509407043
1675568387.530524,162,154,7,161,11526.083760738373,161,200.30020761489868
1675568622.6252944,163,155,7,162,11756.690034389496,162,200.3465540409088
1675568747.7577014,164,156,7,163,11877.30058002472,163,200.36063432693481
1675569021.8139682,165,157,7,164,12146.655588150024,164,200.41340231895447
1675569136.821474,166,158,7,165,12256.97550702095,165,200.43107151985168
1675569329.1014037,167,159,7,166,12444.516340494156,166,200.5687792301178
1675569441.3594472,168,160,7,167,12552.14203953743,167,200.59532833099365
1675569620.5976005,169,161,7,168,12726.572169303894,168,200.66529035568237
1675569949.485045,170,162,7,169,13050.759915828705,169,200.68016862869263
1675570004.0018468,171,162,7,170,13101.271129369736,169,200.68016862869263
