timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675556145.6206083,1,0,0,0,0,0,0
1675556153.882514,2,1,0,1,0.013729095458984375,1,8.136666059494019
1675556163.0775108,3,2,0,2,0.019300222396850586,2,17.2061128616333
1675556166.9222722,4,3,0,3,0.0280914306640625,3,20.904207944869995
1675556167.196729,5,4,0,4,0.03951215744018555,4,21.01313018798828
1675556167.4056783,6,5,0,5,0.04438519477844238,5,21.049323081970215
1675556171.2497878,7,6,0,6,0.048081159591674805,6,24.7013738155365
1675556175.3489442,8,7,0,7,0.05283522605895996,7,28.567508935928345
1675556213.6906803,9,8,0,8,0.06016254425048828,8,66.65904211997986
1675556219.4248078,10,9,0,9,0.06413531303405762,9,72.1261796951294
1675556225.686757,11,10,0,10,0.07085466384887695,10,78.10929036140442
1675556228.942688,12,11,0,11,0.08113884925842285,11,81.05303525924683
1675556231.03119,13,12,0,12,0.08726668357849121,12,82.80464243888855
1675556231.6176867,14,13,0,13,0.09348535537719727,13,83.0383849143982
1675556237.7884572,15,14,0,14,0.10212397575378418,14,88.83861112594604
1675556238.5506408,16,15,0,15,0.10885405540466309,15,89.19949674606323
1675556239.6901937,17,16,0,16,0.11611580848693848,16,89.91472387313843
1675556245.505333,18,17,0,17,0.12833666801452637,17,95.29481077194214
1675556248.64973,19,18,0,18,0.13631987571716309,18,97.98177027702332
1675556253.4260178,20,19,0,19,0.15033721923828125,19,102.26980113983154
1675556258.205218,21,20,0,20,0.15619993209838867,20,106.5483341217041
1675556259.5452464,22,21,0,21,0.16582632064819336,21,107.35982513427734
1675556262.065002,23,22,0,22,0.18118906021118164,22,109.32104921340942
1675556266.6131234,24,23,0,23,0.20054411888122559,23,113.27696752548218
1675556273.6388597,25,24,0,24,0.23607301712036133,24,119.6922287940979
1675556277.6599462,26,25,0,25,0.26874351501464844,25,123.08092975616455
1675556286.8514373,27,26,0,26,0.2946138381958008,26,131.59423065185547
1675556295.8033602,28,27,0,27,0.5842726230621338,27,139.61986088752747
1675556296.493745,29,28,0,28,0.5954132080078125,28,139.64318871498108
1675556297.3680513,30,29,0,29,0.6999659538269043,29,139.74036478996277
1675556298.2067866,31,30,0,30,0.7216651439666748,30,139.86076664924622
1675556298.9952312,32,31,0,31,0.7603509426116943,31,139.88624668121338
1675556302.4542866,33,32,0,32,1.095463752746582,32,142.26475739479065
1675556303.425358,34,33,0,33,1.2269437313079834,33,142.35300374031067
1675556304.3022237,35,34,0,34,1.2647626399993896,34,142.42868757247925
1675556305.1543672,36,35,0,35,1.2861621379852295,35,142.47816514968872
1675556339.2137234,37,36,0,36,1.3132579326629639,36,175.70389938354492
1675556353.5992186,38,37,0,37,1.3268158435821533,37,189.2157301902771
1675556361.9670181,39,38,0,38,1.3425920009613037,38,196.70197415351868
1675556364.2688375,40,39,0,39,1.451986312866211,39,197.98679971694946
1675556366.111372,41,40,0,40,1.6151962280273438,40,198.78499960899353
1675556368.5959995,42,41,0,41,1.6525027751922607,41,200.36142349243164
1675556377.6393962,43,42,0,42,1.77950119972229,42,208.40237832069397
1675556381.3899937,44,43,0,43,1.790442705154419,43,211.21862816810608
1675556382.4983983,45,44,0,44,1.8039329051971436,44,211.36264419555664
1675556394.7577078,46,45,0,45,1.9309802055358887,45,222.52860808372498
1675556396.0856369,47,46,0,46,1.9482100009918213,46,222.84124732017517
1675556397.2485447,48,47,0,47,1.9645075798034668,47,222.9466495513916
1675556418.1768286,49,48,0,48,1.9948112964630127,48,242.81607794761658
1675556419.622094,50,49,0,49,2.0146186351776123,49,243.12928700447083
1675556421.8041859,51,50,0,50,2.1713504791259766,50,244.02629113197327
1675556424.116212,52,51,0,51,2.7624332904815674,51,244.59058713912964
1675556430.9474306,53,51,1,52,2.799952745437622,52,250.28419399261475
1675556434.5751367,54,52,1,53,2.81803822517395,53,252.7487416267395
1675556437.233806,55,53,1,54,2.8450634479522705,54,254.21938586235046
1675556459.249523,56,54,1,55,2.8701841831207275,55,275.009642124176
1675556467.55681,57,55,1,56,2.911775827407837,56,282.003436088562
1675556469.1283088,58,56,1,57,2.94812273979187,57,282.3023326396942
1675556472.3358912,59,57,1,58,3.459174394607544,58,283.6952886581421
1675556485.0002759,60,58,1,59,4.391170501708984,59,294.07080483436584
1675556487.6144938,61,59,1,60,4.539991855621338,60,295.2473678588867
1675556490.3016722,62,60,1,61,4.91858696937561,61,296.25124287605286
1675556491.8408375,63,61,1,62,4.978095769882202,62,296.40900206565857
1675556493.462792,64,62,1,63,5.0190513134002686,63,296.62634086608887
1675556517.6216388,65,63,1,64,5.513524532318115,64,318.89628052711487
1675556519.5619152,66,64,1,65,5.531981945037842,65,319.3984639644623
1675556521.0549645,67,65,1,66,5.550431251525879,66,319.44897723197937
1675556522.6199293,68,66,1,67,5.568962335586548,67,319.5663228034973
