timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675974197.3963194,1,0,0,0,0,0,0,0,0
1675974489.9490278,2,1,0,1,0.009048223495483398,3,292.2707929611206,0,0
1675974543.1526163,3,2,0,2,4.215663909912109,6,340.89506006240845,0,0
1675974591.977856,4,3,0,3,7.321339130401611,16,386.04567790031433,0,0
1675974655.3324728,5,4,0,4,22.95339608192444,25,433.0620231628418,0,0
1675974855.2867825,6,5,0,5,70.02387142181396,35,585.0169978141785,0,0
1675974928.782248,7,6,0,6,115.51542258262634,44,612.0676264762878,0,0
1675975223.9294448,8,7,0,7,242.96125960350037,47,778.7227258682251,0,0
1675975423.6657631,9,8,0,8,297.4607763290405,54,922.8005857467651,0,0
1675975579.989798,10,9,0,9,393.789479970932,63,981.4147622585297,0,0
1675975969.5271535,11,10,0,10,645.2388551235199,72,1118.043613433838,0,0
1675976299.1280673,12,11,0,11,830.5440547466278,82,1260.7291421890259,0,0
1675976442.0564587,13,12,0,12,930.2383549213409,91,1302.2169456481934,0,0
1675977050.0080266,14,13,0,13,1457.5101690292358,100,1381.0427675247192,0,0
1675977631.4841633,15,14,0,14,1743.6335396766663,109,1674.3828737735748,0,0
1675978217.5544455,16,15,0,15,2249.51305603981,112,1752.4519267082214,0,0
1675979147.4479034,17,16,0,16,2990.6845631599426,121,1938.872731924057,0,0
1675980256.1897893,18,17,0,17,4048.8009967803955,124,1987.0380761623383,0,0
1675980682.177309,19,18,0,18,4434.030230522156,133,2025.2296175956726,0,0
1675982653.7054505,20,19,0,19,5837.766652584076,134,2088.693547487259,18,501.4318313598633
1675983657.9546452,21,20,0,20,6717.269634723663,137,2210.660374403,18,501.4318313598633
1675984822.2472627,22,21,0,21,7811.803750276566,146,2277.376317024231,18,501.4318313598633
1675985789.3970344,23,22,0,22,8693.07175397873,155,2360.0733416080475,18,501.4318313598633
1675986362.8252616,24,23,0,23,9186.433120965958,165,2436.825836658478,18,501.4318313598633
1675990874.8665648,25,24,0,24,12490.020455360413,168,3641.8396503925323,18,501.4318313598633
1675991869.2089171,26,25,0,25,13439.725835084915,177,3682.8484749794006,18,501.4318313598633
1675994477.451825,27,26,0,26,15489.605944633484,178,3723.537894010544,22,1015.2675352096558
1675995154.2270284,28,27,0,27,16108.875004291534,179,3774.6082124710083,26,1017.5739715099335
1675998314.6026404,29,28,0,28,19180.952491283417,189,3858.8159556388855,26,1017.5739715099335
1676005051.3647292,30,29,0,29,25858.118940353394,199,3914.183296442032,26,1017.5739715099335
1676009015.733234,31,30,0,30,29582.465465784073,208,4149.742808580399,26,1017.5739715099335
1676015874.7125576,32,31,0,31,36396.01854491234,218,4190.760234832764,26,1017.5739715099335
1676025783.701852,33,32,0,32,46219.00649476051,221,4271.939969539642,26,1017.5739715099335
1676037195.2783775,34,33,0,33,57254.289679050446,230,4643.26282787323,26,1017.5739715099335
1676041242.5810878,35,34,0,34,61236.405265808105,239,4703.188566446304,26,1017.5739715099335
1676055080.7025533,36,35,0,35,74669.10766243935,248,5103.108284473419,26,1017.5739715099335
1676071376.4350758,37,36,0,36,90791.94539284706,257,5270.301877260208,26,1017.5739715099335
1676080936.6533718,38,37,0,37,100201.76009249687,266,5414.9543306827545,26,1017.5739715099335
1676123871.4732122,39,38,0,38,142822.82664346695,269,5722.79825592041,26,1017.5739715099335
1676159307.122613,40,39,0,39,178178.40993094444,278,5796.771383047104,26,1017.5739715099335
1676175765.0691216,41,40,0,40,194543.716026783,287,5883.13841342926,26,1017.5739715099335
1676197159.0138063,42,40,1,41,215700.66811394691,288,5922.49086689949,28,1208.418182849884
1676199054.2463639,43,40,2,42,215761.20595550537,289,5973.832057476044,30,2985.4474115371704
1676199281.3647616,44,40,3,43,215833.2911810875,290,6067.858042240143,32,3040.0076150894165
1676199523.9531913,45,40,4,44,215907.73376870155,291,6149.309215784073,34,3120.2748486995697
1676200407.4291277,46,40,5,45,215989.29054260254,292,6240.894379377365,36,3824.1079432964325
1676200560.736468,47,40,6,46,216046.72261071205,293,6274.889617204666,38,3879.442301750183
1676201214.0003216,48,40,7,47,216149.4688692093,294,6480.197349786758,40,4218.041773557663
1676201692.282704,49,40,8,48,216200.2447259426,295,6557.487956285477,42,4561.925254106522
1676201960.848876,50,40,9,49,216281.96398568153,296,6608.130249500275,44,4691.45117020607
1676202177.099466,51,40,10,50,216365.77686333656,297,6648.229476451874,46,4777.137083292007
1676202577.327619,52,40,11,51,216463.3445045948,298,6756.126591205597,48,4965.2775275707245
1676215774.2408764,53,41,11,52,229577.32104444504,301,6832.621977090836,48,4965.2775275707245
1676251001.7556798,54,42,11,53,264599.2171807289,310,7031.563536643982,48,4965.2775275707245
1676297199.3528526,55,43,11,54,310548.5599322319,311,7099.6921310424805,61,5138.045884370804
1676314425.5660806,56,44,11,55,327585.35728764534,320,7282.042982816696,61,5138.045884370804
1676410491.0904167,57,45,11,56,423222.86992931366,329,7702.478370428085,61,5138.045884370804
1676517481.7044086,58,46,11,57,530139.4432213306,339,7769.146850347519,61,5138.045884370804
1676557001.9911823,59,47,11,58,569225.6469035149,349,8195.887439012527,61,5138.045884370804
