timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675974197.8362377,1,0,0,0,0,0,0,0,0
1675974242.5662334,2,1,0,1,0.01285243034362793,10,44.327841997146606,0,0
1675974590.967754,3,2,0,2,307.1271901130676,19,85.24395775794983,0,0
1675976843.3776307,4,3,0,3,2496.652662754059,29,147.54387950897217,0,0
1675978901.420393,5,4,0,4,4442.275439500809,39,259.40855526924133,0,0
1675979896.675473,6,5,0,5,5382.757180213928,48,313.5206971168518,0,0
1675986705.3390594,7,5,1,6,11640.98066520691,49,437.81796979904175,2,425.4653444290161
1675987822.6267934,8,5,2,7,11641.116330862045,50,578.4852385520935,4,1401.2813334465027
1675998025.0975597,9,6,2,8,21797.68235349655,60,623.6014657020569,4,1401.2813334465027
1676003765.3128338,10,7,2,9,27464.13677239418,69,696.4603910446167,4,1401.2813334465027
1676039418.4552739,11,8,2,10,63072.55440711975,72,740.2091054916382,4,1401.2813334465027
1676062836.9190526,12,9,2,11,86377.520134449,81,852.5366122722626,4,1401.2813334465027
1676149559.9132233,13,10,2,12,173040.68206071854,91,911.0281732082367,4,1401.2813334465027
1676230134.166357,14,11,2,13,253579.55719947815,100,944.9024949073792,4,1401.2813334465027
1676276417.943447,15,12,2,14,299798.85818982124,110,1007.821042060852,4,1401.2813334465027
