timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675555590.0585525,1,0,0,0,0,0,0,0,0
1675555590.3336399,2,1,0,1,0.007053852081298828,8,0.16365385055541992,0,0
1675555590.8241897,3,2,0,2,0.2419273853302002,11,0.32157206535339355,0,0
1675555591.4462767,4,3,0,3,0.27653932571411133,14,0.7713789939880371,0,0
1675555592.3824375,5,4,0,4,0.8330714702606201,23,0.956780195236206,0,0
1675555599.5678217,6,4,1,5,1.494765281677246,24,1.3666486740112305,2,5.960296154022217
1675555600.413633,7,5,1,6,1.5468206405639648,32,1.9887073040008545,2,5.960296154022217
1675555601.9995706,8,6,1,7,2.881404399871826,39,2.0492777824401855,2,5.960296154022217
1675555611.2404516,9,7,1,8,3.032752275466919,40,2.513425588607788,21,14.287686586380005
1675555614.9620588,10,8,1,9,5.762903690338135,49,3.245262861251831,21,14.287686586380005
1675555619.3964496,11,9,1,10,9.778921127319336,52,3.4038634300231934,21,14.287686586380005
1675555619.8974462,12,10,1,11,9.957061529159546,55,3.4625730514526367,21,14.287686586380005
1675555622.8407445,13,10,2,12,10.581868171691895,56,3.7577903270721436,23,16.057801246643066
1675555635.3236234,14,10,3,13,17.743916749954224,57,4.346527099609375,25,20.53032660484314
1675555636.8482819,15,11,3,14,18.507087230682373,66,4.801810264587402,25,20.53032660484314
1675555646.4234703,16,12,3,15,23.002030611038208,67,4.962634801864624,44,25.048744440078735
1675555666.1705182,17,13,3,16,35.315699100494385,68,5.187540292739868,63,31.77753210067749
1675555693.2526217,18,14,3,17,46.18606400489807,69,5.883359432220459,76,46.48802995681763
1675555725.1884217,19,15,3,18,51.95631289482117,70,6.354563236236572,96,71.3035740852356
1675555745.3347328,20,16,3,19,57.035420417785645,71,6.984689474105835,109,84.89528036117554
1675555750.089364,21,16,4,20,58.22069239616394,72,7.911025047302246,111,86.87376642227173
1675555814.6192214,22,17,4,21,74.24955987930298,73,8.693104028701782,130,133.62282848358154
1675555826.0211244,23,17,5,22,81.47067403793335,74,9.143978595733643,132,136.58766102790833
1675555833.8892093,24,18,5,23,84.114737033844,75,9.352680921554565,145,140.67626333236694
1675555844.718878,25,19,5,24,84.87445330619812,76,9.595746278762817,158,149.52175450325012
1675555851.0297198,26,20,5,25,88.87556910514832,77,10.045045137405396,165,150.42420768737793
1675555869.0113003,27,21,5,26,91.45052981376648,78,10.386276245117188,184,164.41503596305847
1675555879.0233338,28,21,6,27,92.93154907226562,79,10.913474559783936,186,171.50480818748474
1675555891.444775,29,22,6,28,102.17051935195923,80,11.227920293807983,199,173.25851964950562
1675555937.4690223,30,23,6,29,109.14913702011108,81,12.947335481643677,219,209.38188290596008
1675555972.7816417,31,24,6,30,125.41881012916565,82,13.687763929367065,239,226.43350386619568
1675555978.7758367,32,24,7,31,128.3003113269806,83,13.958653211593628,241,228.210266828537
1675556006.064603,33,25,7,32,140.052631855011,84,14.663443326950073,261,241.73394131660461
1675556064.2969131,34,26,7,33,153.7555603981018,85,15.510425329208374,280,283.9557776451111
1675556086.5972903,35,26,8,34,156.80408096313477,86,16.113586902618408,282,301.40478920936584
1675556136.8377194,36,27,8,35,160.30925846099854,87,16.525245189666748,302,346.30097365379333
1675556182.5860531,37,28,8,36,164.06608128547668,88,19.27352523803711,322,384.07161569595337
1675556229.2196462,38,29,8,37,182.19336247444153,89,19.896577835083008,342,410.4742639064789
1675556339.0417676,39,30,8,38,196.9529151916504,90,20.37619376182556,362,503.4525821208954
1675556391.849171,40,31,8,39,215.3741717338562,91,21.03864288330078,382,535.6556198596954
1675556479.8929687,41,32,8,40,220.90834546089172,92,21.596956491470337,402,615.8735556602478
1675556564.6097984,42,33,8,41,233.82919311523438,93,22.434775829315186,422,685.0785446166992
1675556566.3383873,43,33,8,42,234.2472128868103,93,22.434775829315186,422,685.0785446166992
