timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1676232283.3763568,89,60,28,88,392022.03965973854,308,12754.36421918869,95,108286.08214640617
1676232982.0336807,90,60,29,89,392190.14067292213,309,12967.767085790634,97,108595.29437828064
1676233969.7754824,91,60,30,90,392403.8973245621,310,13373.70514035225,99,108955.30851745605
1676235218.7269845,92,60,31,91,392572.22918248177,311,13519.510580539703,101,109882.05191540718
1676236141.5788877,93,60,32,92,392745.0855703354,312,13812.647060871124,103,110330.72990965843
1676239206.5636814,94,60,33,93,392958.3403201103,313,14022.629165649414,105,112964.2411224842
1676240031.496312,95,60,34,94,393131.3508296013,314,14253.331483602524,107,113377.26479625702
1676240763.6375556,96,60,35,95,393301.78779029846,315,14430.191489934921,109,113753.90836048126
1676241741.5508912,97,60,36,96,393475.4264240265,316,14664.633318901062,111,114315.63944005966
1676242263.3957944,98,60,37,97,393651.2107577324,317,14887.23279762268,113,114431.131554842
1676242819.8826733,99,60,38,98,393831.09616470337,318,14935.017187833786,115,114752.06534433365
1676243882.7579446,100,60,39,99,394006.1584570408,319,15154.788492441177,117,115412.10367870331
1676244460.176592,101,60,40,100,394178.9011166096,320,15290.60881972313,119,115672.96074414253
1676245341.5526128,102,60,41,101,394351.35044384,321,15499.574310064316,121,116164.96305918694
1676245758.4356616,103,60,42,102,394568.5647380352,322,15560.862349271774,123,116295.30122876167
1676246876.6299343,104,60,43,103,394739.32019639015,323,15835.746554374695,125,116959.71707081795
1676247763.0567667,105,60,44,104,394913.5452475548,324,16022.775138378143,127,117476.6736292839
1676248612.971543,106,60,45,105,395086.32060551643,325,16302.462002754211,129,117865.80589652061
1676249679.3352506,107,60,46,106,395257.2851834297,326,16734.92604827881,131,118320.67528247833
1676250584.7560446,108,60,47,107,395436.2711620331,327,16973.21185016632,133,118800.00575995445
1676251224.475616,109,60,48,108,395663.9037358761,328,17234.60614156723,135,118942.6197810173
1676251744.5164785,110,60,49,109,395836.1708481312,329,17381.702006816864,137,119135.02599072456
1676252986.2888439,111,60,50,110,396043.754932642,330,17648.51882338524,139,119894.38520884514
1676253827.089243,112,60,51,111,396259.2765479088,331,17978.797032117844,141,120181.41631245613
1676254855.5881894,113,60,52,112,396436.9823946953,332,18075.1057035923,143,120927.96671056747
1676256233.4430764,114,60,53,113,396654.63072800636,333,18431.18991804123,145,121724.04297304153
1676257249.0354073,115,60,54,114,396875.4103229046,334,18722.592378377914,147,122219.1180100441
1676258305.749346,116,60,55,115,397057.57809090614,335,18982.743930101395,149,122825.27106976509
1676300317.2485752,117,60,56,116,397232.85279107094,336,19233.14710521698,151,164402.93522834778
1676302468.932578,118,60,57,117,397403.5156135559,337,19475.904153347015,153,166132.87617969513
1676302997.8114038,119,60,58,118,397605.72917580605,338,19563.20560979843,155,166364.22156190872
1676303870.5615375,120,60,59,119,397780.25607681274,339,19814.978538274765,157,166802.3606851101
1676304686.9954941,121,60,60,120,398003.0535182953,340,19872.36665701866,159,167330.65824460983
1676305713.3382633,122,60,61,121,398206.53948926926,341,20152.295313596725,161,167865.31521964073
1676308020.8373208,123,60,62,122,398431.76122379303,342,20390.54052233696,163,169701.34290146828
1676308900.1254802,124,60,63,123,398646.323251009,343,20690.056943178177,165,170058.38958787918
1676310968.9768229,125,60,64,124,398816.0734667778,344,21017.247154712677,167,171622.19332623482
1676312821.7495663,126,60,65,125,399005.4183278084,345,21291.856175661087,169,173002.62023758888
1676313994.8192723,127,60,66,126,399243.33349728584,346,21660.523438453674,171,173560.87013292313
1676314932.40862,128,60,67,127,399463.08939909935,347,21905.838537454605,173,174025.25615859032
1676316241.9496274,129,60,68,128,399633.6200246811,348,22216.449669599533,175,174845.5232272148
1676317183.2779717,130,60,69,129,399819.5782825947,349,22522.466486930847,177,175286.67355251312
1676318859.5643141,131,60,70,130,400054.7039794922,350,22832.891451597214,179,176408.77118468285
1676320835.674013,132,60,71,131,400234.7449347973,351,23020.18657541275,181,178009.354875803
