timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675447345.751856,1,0,0,0,0,0,0
1675447383.8845487,2,1,0,1,0.006908416748046875,4,37.818103551864624
1675447478.0830097,3,2,0,2,0.8607254028320312,15,130.7808072566986
1675447507.638485,4,3,0,3,2.6606924533843994,28,158.05545806884766
1675447591.575808,5,4,0,4,9.168527364730835,48,234.91797256469727
1675447620.1868343,6,5,0,5,15.461004972457886,52,256.6163115501404
1675447679.9772935,7,6,0,6,22.66162896156311,61,308.34047746658325
1675447824.5573947,8,7,0,7,34.763845682144165,72,439.49119091033936
1675447904.6979887,9,8,0,8,52.40725517272949,85,500.44620728492737
1675447934.521969,10,9,0,9,69.95156693458557,92,511.25759840011597
1675447978.3946354,11,10,0,10,80.58338212966919,112,543.3215825557709
1675448038.7589426,12,11,0,11,111.40870499610901,116,571.6750338077545
1675448080.653919,13,12,0,12,126.38452124595642,136,597.2867951393127
1675448173.5372972,14,13,0,13,152.20494389533997,140,662.9743452072144
1675448228.201804,15,14,0,14,180.24692273139954,150,688.0975012779236
1675448395.1966064,16,15,0,15,214.33834147453308,163,819.3795428276062
1675448723.3874476,17,16,0,16,238.241703748703,183,1121.6968331336975
1675448831.4835734,18,17,0,17,276.5956904888153,190,1189.688248872757
1675448876.2646043,19,18,0,18,294.9386200904846,194,1214.3043599128723
1675448972.0113978,20,19,0,19,350.7141466140747,198,1252.3313553333282
1675449026.5427272,21,20,0,20,380.19353127479553,205,1275.3370399475098
1675449068.9909353,22,21,0,21,396.58289861679077,218,1299.2784748077393
1675449154.477201,23,22,0,22,440.43614745140076,231,1338.6093533039093
1675449244.6345868,24,23,0,23,484.1029257774353,242,1382.7138831615448
1675450596.2861032,25,23,1,24,536.3731029033661,244,2679.8230278491974
1675452384.9945056,26,24,1,25,545.3139448165894,248,4457.131314277649
1675452502.8422947,27,24,2,26,605.8860623836517,250,4512.026764631271
1675452582.561207,28,25,2,27,642.9998834133148,263,4551.903767347336
1675452733.8634343,29,26,2,28,727.021008014679,276,4615.019287586212
1675452883.6972106,30,27,2,29,813.3230192661285,289,4674.263837337494
1675453034.528362,31,28,2,30,938.6677398681641,293,4695.386680841446
1675453357.7972517,32,29,2,31,1004.0750598907471,303,4948.529190540314
1675453507.317587,33,29,3,32,1113.9051871299744,305,4983.789327383041
1675453996.2674718,34,30,3,33,1145.9653842449188,324,5436.07044672966
1675454956.2779093,35,30,4,34,1253.3098618984222,326,6284.097529888153
1675455000.0510309,36,31,4,35,1271.1888885498047,336,6304.944822311401
1675455419.6037958,37,32,4,36,1319.3685836791992,340,6672.623867511749
1675455582.8254766,38,33,4,37,1424.3427109718323,347,6725.457923650742
1675457727.0170088,39,34,4,38,1517.3894143104553,361,8771.226233959198
1675457944.3782442,40,34,5,39,1656.5025873184204,363,8845.78489947319
1675458031.6070101,41,34,6,40,1680.6337442398071,365,8903.620081663132
1675458104.298909,42,35,6,41,1727.0336847305298,372,8924.066294908524
1675458246.4767218,43,36,6,42,1832.6660192012787,379,8955.090005159378
1675461037.810262,44,37,6,43,1989.588273525238,392,11583.641292572021
1675461210.9514608,45,37,7,44,2056.266601085663,394,11686.188398838043
1675461258.548242,46,37,8,45,2075.222184419632,396,11710.956102848053
1675461341.7419486,47,38,8,46,2105.523644208908,406,11759.761771440506
1675461514.4572074,48,38,9,47,2255.4945075511932,408,11778.40344452858
1675461579.0918186,49,38,10,48,2278.2072269916534,410,11816.379037618637
1675461640.122381,50,38,11,49,2298.992491722107,412,11852.55973482132
1675461704.9568236,51,38,12,50,2318.3749356269836,414,11893.97504734993
1675461758.6876364,52,38,13,51,2348.1877756118774,416,11913.68851351738
1675461855.8786907,53,39,13,52,2386.5538351535797,429,11965.972301959991
1675462039.6820896,54,40,13,53,2503.249933719635,433,12026.006570339203
1675462241.9158835,55,40,14,54,2555.413194656372,435,12170.945842266083
1675462370.8296163,56,41,14,55,2579.10777425766,445,12271.699786901474
1675462509.705353,57,41,15,56,2685.022670030594,447,12300.307883739471
1675462558.4422853,58,41,16,57,2708.0525636672974,449,12321.715188980103
1675462744.9709928,59,41,17,58,2731.0447869300842,451,12480.84222459793
1675462860.1712818,60,41,18,59,2754.0744676589966,453,12568.668943405151
1675462908.688924,61,41,19,60,2777.508312702179,455,12589.298367261887
1675463023.1620343,62,41,20,61,2800.994162797928,457,12675.910836696625
1675463385.9869056,63,41,21,62,2824.655080795288,459,13010.7793674469
1675463431.4468572,64,41,22,63,2846.9871842861176,461,13029.656495332718
1675463479.209471,65,41,23,64,2870.184009075165,463,13049.846071958542
1675463547.9380012,66,41,24,65,2892.8186156749725,465,13091.554921627045
1675463625.5681837,67,41,25,66,2916.630974292755,467,13140.773480176926
1675463682.763709,68,41,26,67,2941.2276928424835,469,13168.91190457344
1675463729.4847198,69,41,27,68,2963.9784350395203,471,13188.186455011368
1675463872.0207472,70,41,28,69,2994.988630771637,473,13295.428321361542
1675463921.5187232,71,41,29,70,3018.4613077640533,475,13316.893701791763
1675463989.338548,72,41,30,71,3042.9702792167664,477,13355.852784872055
1675464029.5237794,73,41,31,72,3066.5093405246735,479,13368.041633367538
1675464153.7174153,74,41,32,73,3090.938409090042,481,13463.430265665054
1675464793.8170855,75,41,33,74,3164.36283993721,483,14025.328919887543
1675464880.8678646,76,41,34,75,3203.9454305171967,485,14066.357399225235
1675464953.1375716,77,42,34,76,3240.949026823044,495,14094.169958591461
1675465158.188855,78,42,35,77,3345.195708990097,497,14187.496663808823
