timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675447341.609452,1,0,0,0,0,0,0
1675447404.0597868,2,1,0,1,0.007623434066772461,1,62.289119720458984
1675447476.2385743,3,2,0,2,35.503888845443726,2,98.74823784828186
1675447601.7913907,4,3,0,3,77.53127241134644,3,181.9641559123993
1675447707.6811538,5,4,0,4,182.8356227874756,4,182.10311770439148
1675448047.823236,6,5,0,5,522.2471930980682,5,182.13543581962585
1675448210.0820065,7,6,0,6,677.1893792152405,6,188.69023156166077
1675448792.5839806,8,7,0,7,1185.0586080551147,7,262.578284740448
1675449105.9023762,9,8,0,8,1468.927318572998,8,291.02113485336304
1675449472.7304606,10,9,0,9,1811.264924287796,9,314.71791911125183
1675449854.8015082,11,10,0,10,2165.4260668754578,10,341.7455401420593
1675450571.2995152,12,11,0,11,2859.3526995182037,11,363.3149073123932
1675450880.332768,13,12,0,12,3127.5248980522156,12,403.13659286499023
1675451943.9460173,14,13,0,13,4152.606042385101,13,440.42445731163025
1675452807.9670243,15,14,0,14,4948.966165065765,14,506.3438003063202
1675453318.1260765,16,15,0,15,5412.0318422317505,15,552.1023964881897
1675454224.5624337,17,16,0,16,6291.341724872589,16,577.8368761539459
1675456150.0674589,18,17,0,17,8164.885507106781,17,628.1680736541748
1675458465.048152,19,18,0,18,10445.617216825485,18,660.7259867191315
1675461955.0005343,20,19,0,19,13915.93341588974,19,678.4768085479736
1675463169.6882117,21,20,0,20,15045.87860417366,20,761.368049621582
1675464312.6337276,22,21,0,21,16135.689085006714,21,812.598870754242
1675466003.7117288,23,22,0,22,17791.662793159485,22,845.6543333530426
1675470876.2720997,24,23,0,23,22623.96955871582,23,883.6526458263397
1675472922.3188741,25,24,0,24,24628.83043050766,24,922.5725040435791
1675473938.0136948,26,25,0,25,25610.300351381302,25,954.442510843277
1675483283.3354294,27,26,0,26,34901.17607712746,26,1006.4864685535431
1675488754.0626662,28,27,0,27,40348.201776742935,27,1027.7687873840332
1675492205.1737893,29,28,0,28,43796.47566628456,28,1028.0916259288788
1675497685.6370683,30,29,0,29,49229.181617975235,29,1073.237583398819
1675504182.9360213,31,30,0,30,55657.945464372635,30,1139.044169664383
1675509924.9699156,32,31,0,31,61353.35743498802,31,1182.8418624401093
1675517645.3102007,33,32,0,32,69034.82382941246,32,1218.699161529541
1675521512.998782,34,33,0,33,72853.60724711418,33,1264.549664735794
