timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675458515.58629,1,0,0,0,0,0,0,0,0
1675458515.8827314,2,1,0,1,0.011320829391479492,3,0.14550995826721191,0,0
1675458516.3437238,3,2,0,2,0.12483382225036621,6,0.2996032238006592,0,0
1675458516.68246,4,3,0,3,0.22493505477905273,9,0.3400263786315918,0,0
1675458517.7991185,5,4,0,4,0.8403193950653076,12,0.5865671634674072,0,0
1675458519.7036443,6,5,0,5,1.7400789260864258,21,1.2622668743133545,0,0
1675458535.5240738,7,6,0,6,1.8892993927001953,22,3.0188064575195312,13,13.560591459274292
1675458567.5506282,8,7,0,7,2.0010557174682617,23,3.6998038291931152,32,44.380011320114136
1675458570.4802873,9,8,0,8,3.4536147117614746,32,4.76463770866394,32,44.380011320114136
1675458599.7532218,10,9,0,9,4.269662380218506,33,5.735791921615601,51,71.29181861877441
1675458621.6721377,11,10,0,10,5.244566440582275,34,7.235654354095459,70,90.16160821914673
1675458628.882448,12,10,1,11,6.057678461074829,35,8.431498050689697,72,94.93182229995728
1675458634.831456,13,11,1,12,9.423150300979614,44,10.498210668563843,72,94.93182229995728
1675458637.3655071,14,12,1,13,9.76460313796997,53,12.136120557785034,72,94.93182229995728
1675458657.1837425,15,13,1,14,16.266963005065918,54,13.424742221832275,91,106.28105521202087
1675458667.7043507,16,13,2,15,22.731938123703003,55,13.931286096572876,93,109.31613087654114
1675458674.938639,17,13,3,16,24.19417428970337,56,14.637102842330933,95,113.85815715789795
1675458690.6063266,18,14,3,17,27.761351585388184,57,14.994733333587646,114,124.8980507850647
1675458699.5533588,19,15,3,18,35.0953950881958,66,15.94508957862854,114,124.8980507850647
1675458712.0872464,20,15,4,19,40.322797775268555,67,17.361984491348267,116,130.1777105331421
1675458716.8931105,21,16,4,20,42.997873067855835,76,18.785929679870605,116,130.1777105331421
1675458744.9618576,22,17,4,21,52.682939767837524,77,20.69671320915222,135,145.7851722240448
1675458777.0009246,23,18,4,22,60.29442548751831,78,21.264937162399292,148,168.7575879096985
1675458795.097394,24,19,4,23,69.2583703994751,79,21.997305870056152,167,176.20453882217407
1675458856.0591671,25,20,4,24,95.64896512031555,80,22.772022008895874,186,209.02560806274414
1675458868.4615939,26,20,5,25,105.81274008750916,81,23.333387851715088,188,209.91566562652588
1675458873.679728,27,21,5,26,107.20607280731201,82,23.920583963394165,201,212.251482963562
1675458895.9267893,28,21,6,27,125.73100900650024,83,24.50383234024048,203,214.58885264396667
1675458915.3363628,29,22,6,28,130.6050524711609,84,25.559346675872803,221,227.08940243721008
1675458941.154961,30,23,6,29,132.3399317264557,85,26.374582767486572,240,249.22197937965393
1675458978.7495363,31,24,6,30,140.32330703735352,86,27.063128232955933,259,276.9974715709686
1675459028.285067,32,25,6,31,147.78412342071533,87,28.611185312271118,278,316.3644480705261
1675459116.1713593,33,26,6,32,160.68771958351135,88,29.607417345046997,297,389.06944394111633
1675459147.5625327,34,27,6,33,162.61471676826477,89,30.68812394142151,316,416.25238585472107
1675459193.687766,35,28,6,34,166.48000931739807,90,31.548272132873535,335,456.44498801231384
1675459245.8381295,36,29,6,35,206.3392858505249,91,32.277907609939575,348,466.757310628891
1675459272.906875,37,30,6,36,209.66668558120728,92,33.42328500747681,367,487.95098209381104
1675459302.0865736,38,31,6,37,228.38870859146118,93,33.671929359436035,386,496.85592794418335
1675459346.1613848,39,31,7,38,266.39474296569824,94,34.58786416053772,388,500.78110337257385
1675459375.5671928,40,32,7,39,270.70268726348877,95,36.10086917877197,407,522.9415438175201
1675459411.7012086,41,33,7,40,282.10018849372864,96,36.82999277114868,426,545.5235195159912
1675459456.6823535,42,34,7,41,297.3060383796692,97,37.512452363967896,445,573.0712707042694
1675459477.5025334,43,35,7,42,301.3782136440277,98,38.427223920822144,458,587.4452130794525
1675459528.8304207,44,36,7,43,312.0612835884094,99,40.93126106262207,477,623.9940798282623
1675459549.924192,45,37,7,44,316.02572107315063,100,41.494518995285034,496,639.0126342773438
1675459580.06645,46,38,7,45,323.0890254974365,101,42.171709060668945,515,659.8118333816528
1675459604.0798929,47,39,7,46,336.08032035827637,102,43.1537823677063,534,668.2445442676544
1675459669.633884,48,40,7,47,339.19202303886414,103,43.6984384059906,553,728.3444089889526
1675459675.1800873,49,40,7,48,343.3793921470642,103,43.6984384059906,553,728.3444089889526
