timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675458515.2986236,1,0,0,0,0,0,0
1675458515.7296665,2,1,0,1,0.007067680358886719,1,0.3602182865142822
1675458516.0712526,3,2,0,2,0.009321212768554688,2,0.6001572608947754
1675458519.1811433,4,3,0,3,0.013656377792358398,3,3.583878755569458
1675458520.400268,5,4,0,4,0.021192550659179688,4,4.688530206680298
1675458520.6408336,6,5,0,5,0.02395153045654297,5,4.8088059425354
1675458527.1932292,7,6,0,6,0.029484987258911133,6,11.219793796539307
1675458527.7460132,8,7,0,7,0.03273463249206543,7,11.622745752334595
1675458528.0508585,9,8,0,8,0.03719377517700195,8,11.76387619972229
1675458528.247862,10,9,0,9,0.04793548583984375,9,11.778308391571045
1675458528.4539175,11,10,0,10,0.053728580474853516,10,11.792754650115967
1675458529.0161018,12,11,0,11,0.06140327453613281,11,12.137115955352783
1675458529.5690875,13,12,0,12,0.06787395477294922,12,12.464235067367554
1675458531.7723918,14,13,0,13,0.07227420806884766,13,14.433207511901855
1675458532.185868,15,14,0,14,0.07832527160644531,14,14.592804670333862
1675458532.595695,16,15,0,15,0.08659076690673828,15,14.72605299949646
1675458533.3395152,17,16,0,16,0.11143708229064941,16,14.995015382766724
1675458542.2810848,18,17,0,17,0.24962496757507324,17,23.314905405044556
1675458542.906285,19,18,0,18,0.2720012664794922,18,23.41406011581421
1675458543.4690642,20,19,0,19,0.2798945903778076,19,23.441089153289795
1675458548.0697396,21,20,0,20,0.2975199222564697,20,27.466769456863403
1675458549.0278955,22,21,0,21,0.3531036376953125,21,27.87337303161621
1675458550.224673,23,22,0,22,0.44018030166625977,22,28.339593172073364
1675458551.175161,24,23,0,23,0.4620234966278076,23,28.65015721321106
1675458552.7521877,25,24,0,24,0.5086488723754883,24,29.534299850463867
1675458553.5798883,26,25,0,25,0.5665979385375977,25,29.625534057617188
1675458554.6140306,27,26,0,26,0.8162472248077393,26,29.725341081619263
1675458556.131693,28,27,0,27,0.8652026653289795,27,30.471195697784424
1675458557.3015132,29,28,0,28,0.9317991733551025,28,30.819627285003662
1675458558.4304311,30,29,0,29,0.9979662895202637,29,31.08740258216858
1675458560.8838599,31,30,0,30,2.3967692852020264,30,31.350894689559937
1675458562.0254257,32,31,0,31,2.4151194095611572,31,31.66625142097473
1675458563.2973263,33,32,0,32,2.4403164386749268,32,32.093875885009766
1675458564.2693944,34,33,0,33,2.4613285064697266,33,32.207812547683716
1675458565.4316697,35,34,0,34,2.539377450942993,34,32.38421559333801
1675458566.6464746,36,35,0,35,2.5749080181121826,35,32.628379106521606
1675458568.0120218,37,36,0,36,2.6255881786346436,36,32.99045205116272
1675458570.5434794,38,37,0,37,2.720909357070923,37,34.423168659210205
1675458576.6765814,39,38,0,38,2.756751537322998,38,39.514293909072876
1675458577.6752012,40,39,0,39,2.7723238468170166,39,39.87221813201904
1675458578.6796324,41,40,0,40,2.7892513275146484,40,40.22646927833557
1675458586.9330995,42,41,0,41,4.4234747886657715,41,46.124967098236084
1675458598.500478,43,42,0,42,4.5154197216033936,42,56.50040102005005
1675458607.3829665,44,43,0,43,4.585939168930054,43,64.24529123306274
1675458608.7284617,45,44,0,44,4.609628438949585,44,64.43298554420471
1675458610.0033967,46,45,0,45,4.631336688995361,45,64.5456964969635
1675458611.2371142,47,46,0,46,4.647324800491333,46,64.59587383270264
1675458613.4767826,48,47,0,47,4.683146715164185,47,65.60743498802185
1675458614.8665082,49,48,0,48,4.757081985473633,48,65.70295739173889
1675458617.556016,50,49,0,49,4.997280597686768,49,66.9082465171814
1675458619.052848,51,50,0,50,5.3044655323028564,50,67.00026726722717
1675458632.5333164,52,51,0,51,5.352205991744995,51,79.62939071655273
1675458652.222937,53,52,0,52,5.3676159381866455,52,98.43227243423462
1675458662.1449401,54,53,0,53,5.4561779499053955,53,106.86642408370972
1675458664.4493353,55,54,0,54,5.474864482879639,54,107.71595215797424
1675458665.8981419,56,55,0,55,5.493010759353638,55,107.77645802497864
1675458667.020621,57,56,0,56,5.511897563934326,56,107.9865710735321
1675458668.1648483,58,57,0,57,5.5619425773620605,57,108.1734037399292
1675458669.2360988,59,58,0,58,5.618611812591553,58,108.27898526191711
1675458670.2748978,60,59,0,59,5.6349804401397705,59,108.38161897659302
1675458671.5154757,61,60,0,60,5.71516227722168,60,108.5657172203064
1675458673.8230727,62,61,0,61,5.949151277542114,61,109.60023212432861
1675458682.7933662,63,62,0,62,6.2433226108551025,62,116.66126823425293
1675458685.6394033,64,63,0,63,6.349963188171387,63,117.77072024345398
1675458704.726412,65,64,0,64,6.412278175354004,64,135.1517550945282
1675458739.9747164,66,65,0,65,6.436092376708984,65,168.7096574306488
1675458746.68297,67,66,0,66,6.539210319519043,66,173.61899971961975
1675458769.5106864,68,67,0,67,6.5746073722839355,67,194.58209800720215
1675458778.766718,69,68,0,68,6.606031656265259,68,202.03637647628784
1675458785.8713014,70,69,0,69,6.712689161300659,69,207.27486729621887
1675458804.0106194,71,70,0,70,6.786865472793579,70,223.5543315410614
1675458807.2779832,72,71,0,71,6.86929726600647,71,224.92388319969177
1675458809.477372,73,72,0,72,6.914591550827026,72,225.23509311676025
1675458818.1944323,74,73,0,73,7.035334348678589,73,231.98925137519836
1675458828.8006892,75,74,0,74,7.090854644775391,74,240.64785957336426
1675458849.653939,76,74,1,75,7.5495994091033936,75,259.1953818798065
1675458856.48618,77,75,1,76,11.414404153823853,76,260.2646839618683
1675458859.7495337,78,76,1,77,11.566430807113647,77,261.45860052108765
