timestamp,iterations,solutions,solver_checks,solver_time
1675458515.000436,1,0,0,0
1675458522.401396,2,0,1,7.397643566131592
1675458527.2388222,3,1,2,12.226717233657837
1675458527.674658,4,2,3,12.658003091812134
1675459554.2500098,5,3,5,1039.1214261054993
1675459766.7839391,6,4,9,1251.6183023452759
1675459797.7800133,7,5,10,1282.6094102859497
1675459934.5603454,8,6,15,1419.3559608459473
1675460442.489303,9,7,18,1927.2147555351257
