timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675458515.5085642,1,0,0,0,0,0,0
1675458515.8946998,2,1,0,1,0.01135110855102539,7,0.17856526374816895
1675458516.639726,3,2,0,2,0.0947561264038086,11,0.6057634353637695
1675458519.7008553,4,3,0,3,0.15689682960510254,24,3.275731086730957
1675458529.073157,5,4,0,4,0.712273359298706,37,11.728580713272095
1675458531.6860359,6,5,0,5,0.9113245010375977,50,13.838590860366821
1675458534.2374234,7,6,0,6,1.137629508972168,63,15.851257562637329
1675458540.7110178,8,7,0,7,1.2962877750396729,76,21.7178738117218
1675458548.7995346,9,8,0,8,2.5418155193328857,89,28.05153465270996
1675458552.2752564,10,9,0,9,2.638611078262329,102,30.908620595932007
1675458555.3009079,11,10,0,10,3.741870880126953,109,32.28990936279297
1675458559.7932382,12,10,1,11,4.454225063323975,111,35.6073944568634
1675458562.9538653,13,11,1,12,5.336993455886841,120,37.271979570388794
1675458569.284767,14,12,1,13,6.200120687484741,138,42.05214476585388
1675458578.6314027,15,13,1,14,6.968538999557495,151,49.9231059551239
1675458601.0512135,16,14,1,15,8.690861463546753,164,69.959636926651
1675458846.7089465,17,15,1,16,10.038963079452515,184,313.73406624794006
1675458850.0219786,18,16,1,17,11.425142049789429,197,315.1313257217407
1675458856.2686033,19,17,1,18,13.560350894927979,216,318.66868019104004
1675458881.2894907,20,18,1,19,15.263811349868774,229,341.4320139884949
1675458994.8466907,21,19,1,20,15.933261632919312,246,453.71536445617676
1675458998.5364895,22,20,1,21,16.433825969696045,260,456.2781300544739
1675459003.680144,23,21,1,22,19.464517831802368,271,457.7607533931732
1675459011.1732318,24,22,1,23,21.26007318496704,290,462.7795102596283
1675459021.7868671,25,23,1,24,30.103009462356567,303,463.8679151535034
1675459026.5786443,26,24,1,25,30.871613025665283,316,467.1711699962616
1675459029.792869,27,25,1,26,32.503825664520264,328,467.99744033813477
1675459051.3532665,28,26,1,27,50.687379360198975,341,470.57314467430115
1675459062.5558772,29,27,1,28,52.04937243461609,360,479.58819222450256
1675459077.843488,30,27,2,29,61.160155296325684,362,485.02710485458374
1675459094.1650064,31,28,2,30,75.63523960113525,369,486.0505530834198
1675459106.7456048,32,29,2,31,79.24584889411926,382,494.14290142059326
1675459118.2361941,33,30,2,32,87.15823864936829,395,496.86625814437866
1675459135.3228326,34,31,2,33,90.80960750579834,408,509.34801959991455
1675459154.6104107,35,32,2,34,92.99572730064392,427,525.3801646232605
1675459174.2590508,36,33,2,35,99.81232261657715,440,536.6180572509766
1675459207.5922477,37,34,2,36,103.82354879379272,459,564.2477514743805
1675459268.328969,38,35,2,37,112.4633526802063,479,614.6555235385895
1675459286.9489918,39,36,2,38,124.42423915863037,492,619.5465915203094
1675459307.587415,40,37,2,39,139.0098819732666,505,623.811594247818
1675459343.7398863,41,38,2,40,169.9545922279358,524,627.1886296272278
1675459355.244152,42,39,2,41,178.2657449245453,537,628.5671064853668
1675459376.647006,43,40,2,42,182.92996382713318,557,643.5233950614929
1675459420.2504199,44,41,2,43,210.91610622406006,576,657.2547900676727
1675459461.2192125,45,42,2,44,241.00891160964966,595,666.1857464313507
1675459486.5693207,46,43,2,45,259.6223406791687,614,670.9310762882233
1675459505.7947016,47,44,2,46,274.1415822505951,627,673.7103314399719
1675459559.9871867,48,45,2,47,303.1950330734253,647,696.7983374595642
1675459584.4682539,49,46,2,48,319.75958776474,666,702.7805485725403
1675459592.2547512,50,46,3,49,325.3654274940491,668,703.75679063797
1675459600.112716,51,46,4,50,330.30601048469543,670,705.4550049304962
1675459688.862205,52,47,4,51,334.14016366004944,690,788.8713164329529
1675459726.9647706,53,48,4,52,360.04558300971985,710,798.7103128433228
1675459755.1167693,54,49,4,53,375.0287013053894,729,810.2289047241211
1675459787.8225195,55,50,4,54,391.45503544807434,748,824.2079501152039
1675459811.0821743,56,51,4,55,409.44427466392517,764,827.9988272190094
1675459844.2692015,57,52,4,56,425.3629536628723,784,843.6669461727142
1675459933.2603018,58,53,4,57,434.81172275543213,803,921.2827663421631
1675459954.006959,59,53,5,58,448.0282938480377,805,926.4889335632324
1675459970.781542,60,54,5,59,456.0678904056549,824,932.7064197063446
1675460082.8844664,61,55,5,60,554.3801364898682,844,943.8169813156128
1675460113.1052492,62,56,5,61,568.8600606918335,864,956.8836216926575
1675460143.4759414,63,57,5,62,587.6815977096558,883,966.6176526546478
1675460220.351876,64,58,5,63,648.595739364624,902,979.8104195594788
1675460258.8089087,65,59,5,64,677.6682789325714,921,986.5446085929871
1675460276.3441398,66,60,5,65,689.9062354564667,934,990.0097849369049
1675460350.065483,67,61,5,66,701.397474527359,954,1049.2791633605957
1675460405.4079967,68,62,5,67,725.7601056098938,974,1077.2977225780487
1675460452.3781836,69,63,5,68,758.8308796882629,987,1089.187756061554
1675460487.4244068,70,64,5,69,779.0321998596191,1006,1100.9541001319885
1675460575.7603717,71,65,5,70,835.8964819908142,1026,1130.6115725040436
1675460648.1802871,72,66,5,71,856.0668921470642,1046,1180.170208454132
1675460686.5358367,73,67,5,72,879.3330526351929,1066,1192.453917503357
1675460761.594044,74,68,5,73,900.172700881958,1086,1244.6398754119873
1675460805.4569943,75,69,5,74,933.5484747886658,1099,1252.0223276615143
1675460841.1804025,76,69,6,75,960.3848080635071,1101,1258.3649883270264
1675460878.0239127,77,70,6,76,988.3282959461212,1120,1264.968156337738
1675460941.9118779,78,71,6,77,1044.2803311347961,1133,1269.7946317195892
