timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675969978.1521616,1,0,0,0,0,0,0,0,0
1675970421.7289104,2,1,0,1,0.007859468460083008,3,443.30017924308777,0,0
1675970464.1155026,3,2,0,2,5.439072847366333,6,479.85167622566223,0,0
1675970661.367738,4,3,0,3,18.04321813583374,15,663.9520134925842,0,0
1675970856.88841,5,4,0,4,57.374205350875854,24,819.4181191921234,0,0
1675971009.4435346,6,5,0,5,114.79924249649048,33,913.7259993553162,0,0
1675971091.096532,7,6,0,6,152.40697169303894,43,956.7303478717804,0,0
1675971191.4122095,8,7,0,7,173.35053515434265,53,1034.9890027046204,0,0
1675971316.2797368,9,8,0,8,219.87284874916077,62,1112.0862152576447,0,0
1675971574.8866572,10,9,0,9,437.83739829063416,71,1151.3467650413513,0,0
1675971904.7949786,11,10,0,10,663.3218960762024,74,1254.27347946167,0,0
1675972103.1992087,12,11,0,11,784.8656072616577,77,1329.5640125274658,0,0
1675972431.3681903,13,12,0,12,1040.6739349365234,86,1400.0754368305206,0,0
1675972622.4344938,14,13,0,13,1193.0105612277985,89,1436.9588940143585,0,0
1675973517.2306788,15,14,0,14,1967.4957857131958,98,1555.241201877594,0,0
1675974292.943708,16,15,0,15,2668.018787384033,101,1628.2982950210571,0,0
1675974791.1882334,17,16,0,16,3051.1935799121857,110,1740.7747647762299,0,0
1675975818.4685097,18,17,0,17,4030.67947101593,113,1786.0549018383026,0,0
1675977864.4638011,19,18,0,18,5814.712244987488,116,2045.3187341690063,0,0
1675979112.9943979,20,19,0,19,7015.471992254257,126,2089.8996109962463,0,0
1675983051.9898825,21,20,0,20,10883.205462694168,129,2158.0166602134705,0,0
1675986329.6389878,22,21,0,21,14075.865839004517,132,2239.830632686615,0,0
1675989217.0586414,23,22,0,22,16816.960770130157,141,2382.8127291202545,0,0
1675991304.6184068,24,23,0,23,18775.51586341858,144,2508.398990392685,0,0
1675994089.9185755,25,24,0,24,21508.557849407196,153,2556.7774159908295,0,0
1675998172.2398415,26,25,0,25,25422.746671438217,163,2720.973427295685,0,0
1676001661.0082088,27,26,0,26,28823.634608983994,166,2804.8823850154877,0,0
1676004606.5451248,28,27,0,27,31696.243728876114,169,2873.5334689617157,0,0
1676008280.7404869,29,28,0,28,35270.169439554214,179,2969.3650453090668,0,0
1676012416.8073425,30,29,0,29,39333.98433685303,189,3036.9295613765717,0,0
1676018357.9136248,31,30,0,30,45085.91937184334,199,3221.3261494636536,0,0
1676024555.5521529,32,31,0,31,51096.893441438675,208,3403.109189271927,0,0
1676034744.7306473,33,32,0,32,61212.18407893181,217,3471.7831087112427,0,0
1676044171.0941894,34,33,0,33,70509.87186193466,220,3595.5588324069977,0,0
1676048761.548968,35,34,0,34,74685.02028894424,228,4005.5655612945557,0,0
1676057118.7647767,36,35,0,35,82955.10825252533,238,4087.269703388214,0,0
1676071252.506221,37,36,0,36,97043.02877354622,241,4127.475790977478,0,0
1676079267.7666574,38,37,0,37,104818.05155181885,244,4361.748378038406,0,0
1676083790.186892,39,38,0,38,109266.57906889915,247,4429.643432378769,0,0
1676092929.2010708,40,39,0,39,118308.53481173515,256,4520.22821354866,0,0
1676128685.456278,41,40,0,40,153988.69408369064,266,4589.772180318832,0,0
1676159916.5601964,42,41,0,41,185148.72352194786,269,4654.420785903931,0,0
1676204219.6768584,43,42,0,42,229297.25604128838,279,4802.368732213974,0,0
1676228656.8370965,44,43,0,43,253419.78821778297,282,5110.021906852722,0,0
1676263098.3802283,45,44,0,44,287694.92789936066,285,5268.916191577911,0,0
1676307479.9113746,46,45,0,45,332005.827270031,294,5331.840245246887,0,0
1676345072.9073582,47,46,0,46,369480.2621228695,297,5442.608170747757,0,0
1676426562.5810215,48,47,0,47,450894.2499732971,300,5510.152055740356,0,0
1676491069.8239243,49,48,0,48,515323.72374367714,303,5579.873005390167,0,0
1676565414.9836304,50,49,0,49,589235.9205794334,312,6004.594384670258,0,0
