timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675826846.93512,1,0,0,0,0,0,0
1675826861.2091758,2,1,0,1,0.006219387054443359,1,14.103078603744507
1675826879.8972924,3,2,0,2,0.011643648147583008,2,32.56306433677673
1675826913.8506277,4,3,0,3,0.015192031860351562,3,66.2238597869873
1675826957.7133188,5,4,0,4,0.025391340255737305,4,109.71076011657715
1675826982.274497,6,5,0,5,0.02977728843688965,5,133.83781480789185
1675827001.5249956,7,6,0,6,0.03624224662780762,6,152.594886302948
1675827023.1589162,8,7,0,7,0.04439234733581543,7,173.6485276222229
1675827039.5834472,9,8,0,8,0.04920458793640137,8,189.4015610218048
1675827082.0211942,10,9,0,9,0.05483579635620117,9,231.11526608467102
1675827105.6486964,11,10,0,10,0.061719417572021484,10,253.93695878982544
1675827127.2352686,12,11,0,11,0.07763385772705078,11,274.6484649181366
1675827151.5279016,13,12,0,12,0.09289765357971191,12,297.9819710254669
1675827187.290595,14,13,0,13,0.10504961013793945,13,332.74516701698303
1675827216.9894032,15,14,0,14,0.11513304710388184,14,361.35800218582153
1675827250.2952125,16,15,0,15,0.1415882110595703,15,393.49739241600037
1675827278.322663,17,16,0,16,0.15057849884033203,16,420.3270318508148
1675827296.1792057,18,17,0,17,0.15755915641784668,17,436.9399826526642
1675827317.531127,19,18,0,18,0.2003166675567627,18,456.9040861129761
1675827341.338832,20,19,0,19,0.21219301223754883,19,479.29120683670044
1675827363.426236,21,20,0,20,0.22105860710144043,20,499.87923789024353
1675827387.8974915,22,20,1,21,0.23208141326904297,21,522.8401353359222
1675827462.2479048,23,21,1,22,0.2430267333984375,22,595.6169505119324
1675827486.994755,24,22,1,23,0.2647745609283447,23,618.6907730102539
1675827507.7129147,25,23,1,24,0.29523158073425293,24,637.669849395752
1675827566.6814978,26,24,1,25,0.3358902931213379,25,694.791451215744
1675827665.7808306,27,25,1,26,0.3472115993499756,26,792.0335063934326
1675827738.9459696,28,26,1,27,0.36292195320129395,27,863.1845545768738
1675827766.0963457,29,27,1,28,0.37548375129699707,28,888.3079304695129
1675827798.9990654,30,28,1,29,0.4105203151702881,29,919.1094243526459
1675827831.2086565,31,29,1,30,0.42263031005859375,30,949.1491258144379
1675827853.725425,32,30,1,31,0.4359400272369385,31,969.4162645339966
1675827888.6285117,33,31,1,32,0.4467296600341797,32,1001.9737682342529
1675827891.2034886,34,32,1,33,0.4596364498138428,33,1002.2010362148285
1675827948.1031034,35,33,1,34,0.47499966621398926,34,1056.6853432655334
1675828063.2272563,36,33,2,35,0.5444607734680176,35,1169.2934403419495
1675828104.8592672,37,34,2,36,0.5975303649902344,36,1208.352954864502
1675828163.3612165,38,35,2,37,0.6263628005981445,37,1264.2122814655304
1675828203.2219431,39,36,2,38,0.6492059230804443,38,1301.3531148433685
1675828205.8215265,40,36,2,39,0.6887352466583252,38,1301.3531148433685
