timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675826847.1355574,1,0,0,0,0,0,0,0,0
1675826867.4449828,2,1,0,1,0.00662994384765625,3,20.123814344406128,0,0
1675826891.9309654,3,2,0,2,22.096079349517822,12,22.27122139930725,0,0
1675827073.0017033,4,3,0,3,191.83941173553467,15,33.301058769226074,0,0
1675827365.6084707,5,4,0,4,456.4829819202423,18,60.872111082077026,0,0
1675827457.5333931,6,5,0,5,528.0312163829803,21,80.79270195960999,0,0
1675827730.4371583,7,6,0,6,792.8655378818512,24,88.36412620544434,0,0
1675828452.60871,8,7,0,7,1514.2720141410828,27,88.54605722427368,0,0
1675828771.441709,9,8,0,8,1814.8464183807373,30,106.15583300590515,0,0
1675830334.5395083,10,9,0,9,3149.578118085861,31,128.57790613174438,13,205.09650206565857
1675830371.0197756,11,10,0,10,3169.5224828720093,40,144.30927753448486,13,205.09650206565857
1675831350.5541985,12,11,0,11,4120.266063213348,43,172.21125149726868,13,205.09650206565857
1675831920.3902066,13,12,0,12,4661.979485750198,46,199.40533566474915,13,205.09650206565857
1675832519.673506,14,13,0,13,5235.140013456345,49,224.5324501991272,13,205.09650206565857
1675832756.8504837,15,14,0,14,5465.537107229233,52,230.2607204914093,13,205.09650206565857
1675833699.307832,16,15,0,15,6397.459432601929,55,239.66504549980164,13,205.09650206565857
1675834435.9623234,17,16,0,16,7108.047348022461,64,264.4942555427551,13,205.09650206565857
1675835451.7274246,18,17,0,17,7830.006084918976,65,284.67178535461426,26,477.2944002151489
1675835686.6343126,19,17,1,18,7929.45582652092,66,303.56483578681946,28,592.5761468410492
1675835755.75381,20,18,1,19,7942.0046763420105,67,321.68738627433777,41,629.5812451839447
1675835861.0527406,21,19,1,20,7972.081297874451,68,337.60082626342773,54,687.3249135017395
1675836019.1814742,22,19,2,21,7990.850889444351,69,356.9746594429016,56,805.8723635673523
1675836078.001261,23,20,2,22,8036.338761329651,72,368.918897151947,56,805.8723635673523
1675836272.3792822,24,21,2,23,8164.811821937561,73,406.269912481308,60,832.8197107315063
1675836364.664008,25,22,2,24,8202.893899440765,74,434.6538155078888,64,856.9316174983978
1675836675.7264395,26,23,2,25,8249.561417341232,75,472.8863742351532,68,1081.2518169879913
1675837073.3459876,27,24,2,26,8334.837230682373,76,503.45152592658997,88,1361.099487543106
1675837210.6679358,28,25,2,27,8398.267849445343,77,544.6219873428345,95,1391.8784763813019
1675837316.6854956,29,26,2,28,8436.93543767929,78,567.7787635326385,99,1434.1050236225128
1675837431.758973,30,27,2,29,8499.369569301605,79,599.6026010513306,103,1452.883291721344
1675837486.354843,31,27,2,30,8552.359463453293,79,599.6026010513306,103,1452.883291721344
