timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675826847.2006855,1,0,0,0,0,0,0,0,0
1675826888.72053,2,1,0,1,0.00668025016784668,3,41.31245946884155,0,0
1675826898.464258,3,2,0,2,3.6263444423675537,6,47.15568017959595,0,0
1675826911.044448,4,3,0,3,8.187678337097168,9,54.807088136672974,0,0
1675826957.1789417,5,4,0,4,23.532127380371094,18,85.12492752075195,0,0
1675826986.3062184,6,5,0,5,46.14349627494812,21,91.08374977111816,0,0
1675827028.565373,7,6,0,6,81.24630761146545,24,97.63245224952698,0,0
1675827134.381829,8,6,1,7,96.82488822937012,25,105.10095691680908,2,82.05324697494507
1675828160.595163,9,7,1,8,103.04898715019226,26,117.40224170684814,9,1088.9068744182587
1675828240.8142846,10,8,1,9,107.24984645843506,27,123.61173295974731,22,1157.795338153839
1675828393.3861363,11,9,1,10,110.3241057395935,28,131.92827677726746,42,1297.8654885292053
1675828488.1658447,12,10,1,11,119.5356764793396,29,185.1490457057953,46,1329.1017427444458
1675828797.2591257,13,11,1,12,123.70700693130493,30,195.64348459243774,50,1622.3506934642792
1675828810.39511,14,12,1,13,128.99886894226074,33,202.22546100616455,50,1622.3506934642792
1675828903.7827864,15,13,1,14,141.4640974998474,34,215.14097952842712,63,1688.972776889801
1675829270.699725,16,14,1,15,145.5031237602234,35,222.8822693824768,76,2042.6794075965881
1675829649.279501,17,14,2,16,149.5297417640686,36,254.22737455368042,78,2384.476859331131
1675829650.5974984,18,14,2,17,149.72165060043335,36,254.22737455368042,78,2384.476859331131
