timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675630449.5448725,1,0,0,0,0,0,0
1675630449.6865113,2,1,0,1,0.006888866424560547,7,0.05230402946472168
1675630450.4790108,3,2,0,2,0.01649618148803711,20,0.7315115928649902
1675630450.7636309,4,3,0,3,0.03744387626647949,27,0.8958163261413574
1675630451.3632734,5,4,0,4,0.10448741912841797,43,1.3009817600250244
1675630451.7197738,6,5,0,5,0.17543387413024902,50,1.4487369060516357
1675630451.9807708,7,6,0,6,0.18825459480285645,54,1.5623793601989746
1675630452.3002832,8,7,0,7,0.24421191215515137,61,1.6730937957763672
1675630452.7932324,9,8,0,8,0.3533194065093994,74,1.8800244331359863
1675630453.6182058,10,9,0,9,0.39998769760131836,87,2.4648332595825195
1675630454.3203115,11,10,0,10,0.480604887008667,100,2.8817155361175537
1675630455.1396072,12,11,0,11,0.7332785129547119,111,3.226276397705078
1675630456.412619,13,12,0,12,0.7947516441345215,130,4.199251651763916
1675630457.5888977,14,13,0,13,0.8529007434844971,143,5.069623947143555
1675630458.786432,15,14,0,14,0.9144911766052246,156,5.939375638961792
1675630460.3016713,16,15,0,15,0.977595329284668,169,7.100059747695923
1675630461.6349022,17,16,0,16,1.528493881225586,182,7.590041399002075
1675630462.6417487,18,17,0,17,1.6151998043060303,195,8.197955846786499
1675630463.231392,19,18,0,18,1.7026047706604004,208,8.401787281036377
1675630464.1397614,20,18,1,19,2.15197491645813,210,8.612732648849487
1675630465.6801262,21,19,1,20,3.014500856399536,223,8.96944785118103
1675630467.2611296,22,20,1,21,3.11087703704834,241,10.095152854919434
1675630468.4498022,23,21,1,22,3.2977888584136963,254,10.739120244979858
1675630469.7954576,24,22,1,23,3.7183589935302734,267,11.292035818099976
1675630471.108945,25,23,1,24,3.9116859436035156,285,12.009294509887695
1675630472.00024,26,24,1,25,4.058804273605347,298,12.354532718658447
1675630473.793746,27,25,1,26,4.270247220993042,311,13.423656463623047
1675630475.1704335,28,26,1,27,4.519562721252441,324,14.121091842651367
1675630476.286821,29,27,1,28,4.821527481079102,337,14.49708366394043
1675630478.0576668,30,28,1,29,5.150297403335571,350,15.473294258117676
1675630479.712712,31,29,1,30,5.367900371551514,363,16.43532156944275
1675630481.0304663,32,30,1,31,5.873717784881592,376,16.76576042175293
1675630483.9893293,33,30,2,32,8.337775707244873,378,16.839982986450195
1675630484.9582748,34,31,2,33,8.599977970123291,391,17.05761957168579
1675630487.3045015,35,32,2,34,9.490680694580078,406,18.01314640045166
1675630489.7093139,36,33,2,35,9.755459070205688,424,19.61272883415222
1675630491.3958764,37,34,2,36,10.181472539901733,437,20.326906442642212
1675630493.2560282,38,35,2,37,10.47437596321106,455,21.328152179718018
1675630495.0950649,39,36,2,38,10.826322793960571,468,22.24932050704956
1675630498.1663477,40,37,2,39,12.990808486938477,481,22.594666719436646
1675630500.3765106,41,38,2,40,13.983905553817749,494,23.21469783782959
1675630502.1921306,42,39,2,41,14.620289325714111,507,23.79063892364502
1675630504.4348953,43,40,2,42,15.874749183654785,520,24.171201467514038
1675630506.9944196,44,41,2,43,16.294105052947998,539,25.659688472747803
1675630509.310978,45,42,2,44,16.742955207824707,552,26.86838698387146
1675630512.086154,46,43,2,45,17.221108436584473,570,28.486736059188843
1675630514.5016503,47,44,2,46,18.165385007858276,583,29.275476694107056
1675630517.444922,48,45,2,47,18.877917051315308,602,30.79419183731079
1675630521.3147035,49,46,2,48,19.57934069633484,621,33.229851961135864
1675630525.8145518,50,47,2,49,21.224250316619873,640,35.3082275390625
1675630527.6799896,51,48,2,50,21.921355962753296,653,35.73369002342224
1675630531.7360713,52,49,2,51,24.457422256469727,666,36.49572443962097
1675630537.5627398,53,50,2,52,28.773757219314575,679,37.2493896484375
1675630542.5060275,54,51,2,53,32.260127782821655,692,37.93893575668335
1675630545.599532,55,52,2,54,33.104676723480225,705,39.356876611709595
1675630549.0525842,56,53,2,55,33.99639821052551,724,41.08607077598572
1675630552.7527993,57,54,2,56,34.94544053077698,743,42.9980251789093
1675630556.609689,58,55,2,57,36.06659531593323,761,44.87047576904297
1675630560.8689182,59,56,2,58,38.053226709365845,774,46.260892391204834
1675630568.517597,60,57,2,59,39.54214930534363,793,50.7421932220459
1675630573.7418842,61,58,2,60,41.105369567871094,806,52.94980430603027
1675630578.9338987,62,59,2,61,45.00400519371033,819,53.35685968399048
1675630582.7935739,63,60,2,62,47.05560374259949,832,54.24159216880798
1675630586.9479988,64,61,2,63,49.80995154380798,848,54.715781450271606
1675630590.1911175,65,62,2,64,51.96579384803772,861,54.88687324523926
1675630594.7430537,66,63,2,65,54.97733402252197,874,55.49773907661438
1675630597.8644695,67,63,3,66,56.49389290809631,876,55.65075707435608
1675630600.7451427,68,64,3,67,57.9048113822937,889,56.13874673843384
1675630603.5496907,69,64,4,68,59.45543384552002,891,56.27356934547424
1675630607.101232,70,65,4,69,61.80465388298035,904,56.496455669403076
1675630611.089093,71,66,4,70,63.43233561515808,922,57.83999013900757
1675630616.1248956,72,67,4,71,67.15227460861206,935,58.12574505805969
1675630620.3436778,73,68,4,72,69.36115860939026,948,59.09754276275635
1675630623.8354397,74,69,4,73,71.00614070892334,961,59.887858152389526
1675630627.6613727,75,70,4,74,73.37523865699768,974,60.29824995994568
1675630631.0779805,76,71,4,75,75.44670104980469,987,60.560490131378174
1675630634.274395,77,72,4,76,77.32828712463379,991,60.811156272888184
1675630637.3276653,78,72,5,77,79.16884541511536,993,60.98291087150574
