timestamp,iterations,solutions,solver_checks,solver_time
1675630449.4809206,1,0,0,0
1675637827.1379611,2,0,1,7377.65461063385
1675637837.5199547,3,1,2,7388.0296812057495
1675638034.882187,4,2,3,7585.38817191124
