timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675630449.6978443,1,0,0,0,0,0,0,0,0
1675630449.8104014,2,1,0,1,0.006618499755859375,3,0.039075374603271484,0,0
1675630450.0162072,3,2,0,2,0.056653738021850586,6,0.12024164199829102,0,0
1675630450.5995889,4,3,0,3,0.12665677070617676,14,0.5369784832000732,0,0
1675630450.9510162,5,4,0,4,0.15668606758117676,22,0.7393381595611572,0,0
1675630451.3139873,6,5,0,5,0.2920067310333252,25,0.8412251472473145,0,0
1675630452.0119848,7,6,0,6,0.47693872451782227,26,0.9060237407684326,13,0.290682315826416
1675630452.267306,8,6,1,7,0.509526252746582,27,0.9808883666992188,15,0.33251094818115234
1675630452.5758252,9,7,1,8,0.5499517917633057,30,1.1037392616271973,15,0.33251094818115234
1675630452.8549573,10,8,1,9,0.6350512504577637,33,1.1420197486877441,15,0.33251094818115234
1675630453.0778437,11,9,1,10,0.6723771095275879,36,1.1679940223693848,15,0.33251094818115234
1675630453.4973652,12,10,1,11,0.8246569633483887,39,1.2509307861328125,15,0.33251094818115234
1675630454.6794894,13,11,1,12,1.3054306507110596,47,1.7482235431671143,15,0.33251094818115234
1675630455.667121,14,12,1,13,1.7663817405700684,48,1.8069167137145996,28,0.5574309825897217
1675630456.9427571,15,13,1,14,1.8461506366729736,49,1.8822181224822998,46,1.4179723262786865
1675630457.8888264,16,14,1,15,1.9268598556518555,50,1.938828945159912,63,1.9473977088928223
1675630458.6091225,17,15,1,16,2.088322877883911,51,2.035022020339966,70,2.1309704780578613
1675630459.5525749,18,16,1,17,2.438159465789795,52,2.1677513122558594,83,2.301027774810791
1675630460.749813,19,17,1,18,2.5464797019958496,53,2.246143102645874,96,2.996702194213867
1675630461.995605,20,18,1,19,2.7362306118011475,54,2.3304388523101807,109,3.631521224975586
1675630462.9770982,21,19,1,20,2.8556206226348877,55,2.4094066619873047,122,4.067513942718506
1675630464.030292,22,20,1,21,2.981942892074585,56,2.5210976600646973,135,4.525502443313599
1675630466.292681,23,21,1,22,3.6284217834472656,57,2.594320774078369,152,5.681153297424316
1675630467.7198162,24,22,1,23,3.789842367172241,58,2.6927490234375,165,6.451330900192261
1675630469.7082222,25,23,1,24,4.006704568862915,59,2.7930681705474854,183,7.720653533935547
1675630470.7756498,26,24,1,25,4.261849880218506,60,2.8935649394989014,196,8.02922773361206
1675630472.2359447,27,25,1,26,4.578536510467529,61,2.964020252227783,214,8.669458866119385
1675630474.3986125,28,26,1,27,4.865217924118042,62,3.0920491218566895,233,9.96641993522644
1675630476.0231972,29,27,1,28,5.0666162967681885,63,3.20963191986084,246,10.817078590393066
1675630481.366607,30,28,1,29,9.50741982460022,64,3.333575487136841,255,11.13512372970581
1675630482.3368392,31,29,1,30,9.779041767120361,65,3.4481360912323,262,11.251348972320557
1675630483.4750068,32,30,1,31,10.125061511993408,66,3.523040771484375,275,11.495232820510864
1675630486.0886805,33,31,1,32,11.629051685333252,67,3.6131033897399902,289,12.015642642974854
1675630487.450326,34,32,1,33,11.929910898208618,68,3.6899218559265137,302,12.487252235412598
1675630489.1403222,35,33,1,34,12.247223615646362,69,3.7704379558563232,315,13.248246669769287
1675630490.7527914,36,34,1,35,12.675078868865967,70,3.817324161529541,328,13.832124471664429
1675630492.407294,37,35,1,36,13.03857970237732,71,3.878551721572876,341,14.517482042312622
1675630494.1022143,38,36,1,37,13.417516469955444,72,3.9356558322906494,354,15.191649913787842
1675630496.0214472,39,37,1,38,14.01314640045166,73,4.008792161941528,367,15.859211444854736
1675630497.837735,40,38,1,39,14.819839715957642,74,4.090508937835693,378,16.182621717453003
1675630500.8112133,41,39,1,40,16.447684049606323,75,4.219628810882568,391,16.79550576210022
1675630503.2167013,42,40,1,41,16.927472352981567,76,4.362297773361206,404,17.93288826942444
1675630505.544879,43,41,1,42,17.465343236923218,77,4.481027841567993,417,18.966488361358643
1675630506.9557543,44,42,1,43,18.02117919921875,78,4.569428443908691,424,19.089510202407837
1675630508.9481256,45,43,1,44,18.98783802986145,79,4.642337799072266,437,19.387243032455444
1675630512.1014981,46,44,1,45,21.37854504585266,82,4.75236701965332,437,19.387243032455444
1675630513.5591023,47,45,1,46,22.11957097053528,85,4.822181224822998,437,19.387243032455444
1675630518.669778,48,45,2,47,26.46357750892639,86,4.881365537643433,439,19.460997581481934
1675630520.8255675,49,45,3,48,27.86753225326538,87,4.92978835105896,441,19.53567409515381
1675630523.1766164,50,46,3,49,28.958040714263916,88,5.064685344696045,454,19.951568365097046
1675630526.5445251,51,47,3,50,29.764057874679565,89,5.140670299530029,473,21.71414804458618
1675630529.909544,52,48,3,51,30.823585987091064,90,5.250236511230469,492,23.156408071517944
1675630532.4398978,53,49,3,52,31.807291507720947,91,5.3818652629852295,511,23.790311813354492
1675630534.7142832,54,50,3,53,32.797680377960205,92,5.4708640575408936,524,24.204792261123657
1675630537.6989014,55,51,3,54,33.78277564048767,93,5.559587001800537,537,25.327104330062866
1675630540.5447512,56,52,3,55,34.73631739616394,94,5.675579071044922,550,26.260765075683594
1675630545.9713273,57,53,3,56,37.96970248222351,95,5.765052318572998,569,27.540847539901733
1675630548.5218973,58,54,3,57,39.10697913169861,96,5.853709697723389,587,28.01352572441101
1675630551.0175757,59,55,3,58,40.37541460990906,97,5.942285776138306,600,28.293835163116455
1675630554.8362958,60,56,3,59,42.29927372932434,98,6.014964818954468,613,29.264755964279175
