timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675455414.414521,1,0,0,0,0,0,0,0,0
1675455424.3594263,2,1,0,1,0.012151479721069336,3,9.514561414718628,0,0
1675455492.0054026,3,2,0,2,2.4334051609039307,12,74.14884448051453,0,0
1675455531.7208426,4,3,0,3,14.524646759033203,15,100.98145055770874,0,0
1675455612.2783413,5,4,0,4,93.0294144153595,18,102.0954360961914,0,0
1675455714.6645188,6,5,0,5,170.85421299934387,28,125.37093377113342,0,0
1675455848.5401752,7,6,0,6,301.8167095184326,31,126.85779166221619,0,0
1675455995.2837684,8,7,0,7,417.05977416038513,40,156.79100370407104,0,0
1675456081.6481411,9,8,0,8,489.4875907897949,43,168.85506176948547,0,0
1675456213.3628483,10,9,0,9,551.9135904312134,46,236.216943025589,0,0
1675456307.42295,11,10,0,10,622.980416059494,49,257.05485463142395,0,0
1675456416.2297442,12,11,0,11,719.6745069026947,58,266.8536596298218,0,0
1675456627.208575,13,12,0,12,871.04336977005,61,323.85835695266724,0,0
1675456784.1232657,14,13,0,13,1004.6666643619537,69,344.43877482414246,0,0
1675457230.5341244,15,14,0,14,1061.022762298584,70,394.452109336853,4,336.75648069381714
1675457297.9553986,16,15,0,15,1100.2918219566345,79,419.4944112300873,4,336.75648069381714
1675457667.5367362,17,16,0,16,1418.980131149292,80,465.5298435688019,8,338.05980491638184
1675457844.089502,18,17,0,17,1575.2059319019318,89,482.8027904033661,8,338.05980491638184
1675458191.4182212,19,18,0,18,1884.1833992004395,98,518.3954899311066,8,338.05980491638184
1675458479.0311599,20,19,0,19,2151.1005234718323,99,534.1513338088989,12,338.8336172103882
1675458836.8019671,21,20,0,20,2394.069556236267,100,595.3542969226837,22,388.30528569221497
1675459076.4538252,22,21,0,21,2603.483882188797,103,621.1813011169434,22,388.30528569221497
1675459367.348668,23,22,0,22,2855.8038856983185,106,655.2576642036438,22,388.30528569221497
1675460165.6976635,24,23,0,23,3633.55472946167,115,671.1333150863647,22,388.30528569221497
1675460722.056568,25,24,0,24,4170.564041376114,124,685.5037779808044,22,388.30528569221497
1675461214.3673644,26,25,0,25,4640.190476894379,133,703.1349987983704,22,388.30528569221497
1675462151.2927344,27,26,0,26,5288.539443254471,134,723.0331733226776,33,651.3199429512024
1675462333.4567869,28,27,0,27,5450.498068332672,137,738.2276756763458,33,651.3199429512024
1675463134.3203454,29,28,0,28,6193.969266176224,138,755.2544960975647,37,687.7061238288879
1675463381.1002412,30,29,0,29,6402.133153915405,147,788.4244470596313,37,687.7061238288879
1675465342.0811267,31,30,0,30,6875.118963718414,148,804.5379102230072,56,2155.7604315280914
1675465667.0964868,32,31,0,31,7186.844133377075,151,813.8222680091858,56,2155.7604315280914
1675466277.82342,33,32,0,32,7448.6023209095,152,829.9442627429962,69,2484.4172134399414
1675466376.123887,34,33,0,33,7518.454667568207,161,854.3864665031433,69,2484.4172134399414
1675466742.1133442,35,33,1,34,7794.531551361084,162,870.6973514556885,71,2553.9223523139954
1675466894.3692174,36,34,1,35,7892.092883348465,165,920.9668457508087,71,2553.9223523139954
1675467348.834889,37,35,1,36,8319.627198696136,168,941.6643161773682,71,2553.9223523139954
1675467951.783551,38,36,1,37,8898.889090538025,171,959.3818147182465,71,2553.9223523139954
1675468567.2875743,39,36,2,38,9442.682485103607,172,981.7600793838501,73,2597.299404144287
1675468784.1085792,40,37,2,39,9607.357410907745,173,996.1552875041962,92,2630.37579536438
1675469006.791219,41,38,2,40,9802.924101829529,176,1018.3052263259888,92,2630.37579536438
1675469536.139568,42,39,2,41,10263.144317388535,177,1028.7594780921936,111,2681.624068260193
1675469775.3922346,43,39,3,42,10349.55072593689,178,1040.238789319992,113,2817.789645910263
1675469880.7953382,44,39,4,43,10392.537739038467,179,1077.1098866462708,115,2838.492655515671
1675470026.2703996,45,39,5,44,10449.49657034874,180,1104.643601179123,117,2894.585449695587
1675470180.9915323,46,39,6,45,10511.270917892456,181,1139.7078351974487,119,2945.214768886566
1675470360.526093,47,39,7,46,10593.75338101387,182,1177.6014528274536,121,2998.9061024188995
1675470647.099583,48,39,8,47,10642.539065599442,183,1186.7649738788605,123,3220.4342589378357
1675470747.1129205,49,39,9,48,10687.327825069427,184,1211.0895419120789,125,3245.532082557678
1675470857.699049,50,39,10,49,10739.802896976471,185,1227.8023281097412,127,3281.668425798416
1675470970.3116388,51,40,10,50,10794.999532222748,186,1241.4804809093475,147,3320.029691696167
1675471301.9798393,52,41,10,51,11051.780351877213,187,1265.3435320854187,160,3365.5766863822937
1675471538.162927,53,41,11,52,11117.355723142624,188,1312.6928055286407,162,3483.8090727329254
1675472822.0595787,54,41,12,53,11166.80948972702,189,1319.7802062034607,164,4706.054154872894
1675472932.181176,55,42,12,54,11237.307757377625,198,1351.5163521766663,164,4706.054154872894
1675473418.996413,56,42,13,55,11542.540189743042,199,1458.766009569168,166,4772.368149280548
1675473743.3202498,57,42,14,56,11598.21021080017,200,1469.4559214115143,168,5025.097126960754
1675473902.2222703,58,42,15,57,11690.12559056282,201,1495.9016897678375,170,5057.7407143116
1675474021.9279563,59,43,15,58,11743.480919361115,202,1513.390427350998,190,5100.986659288406
1675474210.2541974,60,43,16,59,11871.999233007431,203,1522.510504245758,192,5145.911814451218
1675474357.8273163,61,43,17,60,11938.594715833664,204,1560.5810346603394,194,5183.379544019699
1675475037.3038292,62,43,18,61,12133.656626701355,205,1605.6372668743134,196,5617.402863502502
