timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675455432.7534869,1,0,0,0,0,0,0
1675455465.0794642,2,1,0,1,0.010762453079223633,1,32.09974217414856
1675455506.338251,3,2,0,2,0.017834901809692383,2,73.06482195854187
1675455523.3279078,4,3,0,3,0.026009082794189453,3,89.5698516368866
1675455546.345067,5,4,0,4,0.034578800201416016,4,111.98301887512207
1675455569.9240687,6,5,0,5,0.04243206977844238,5,134.91329336166382
1675455582.952618,7,6,0,6,0.055455684661865234,6,147.42582392692566
1675455595.7009895,8,7,0,7,0.0635685920715332,7,159.59325337409973
1675455617.6510322,9,7,1,8,0.0819845199584961,8,180.95463871955872
1675455640.2434871,10,8,1,9,0.0837867259979248,9,202.87441110610962
1675455651.736271,11,9,1,10,0.10070109367370605,10,213.60529589653015
1675455706.9710877,12,10,1,11,0.10977649688720703,11,267.96729350090027
1675455736.350351,13,11,1,12,0.12156152725219727,12,295.97864389419556
1675455738.0500069,14,12,1,13,0.13196110725402832,13,296.2040731906891
1675455739.9630802,15,13,1,14,0.144911527633667,14,296.5387659072876
1675455764.16389,16,14,1,15,0.1826953887939453,15,319.03584575653076
1675455792.0770912,17,15,1,16,0.19046640396118164,16,345.5878562927246
1675455817.4978926,18,16,1,17,0.22559332847595215,17,369.06616401672363
1675455820.2472928,19,17,1,18,0.3121368885040283,18,369.74041962623596
1675455860.7588203,20,18,1,19,0.32572174072265625,19,408.1033527851105
1675455888.329185,21,19,1,20,0.33881521224975586,20,433.4971191883087
1675455889.8882916,22,20,1,21,0.3508031368255615,21,433.52296209335327
1675455891.5562944,23,21,1,22,0.35898756980895996,22,433.58739256858826
1675455904.1580431,24,22,1,23,0.3940713405609131,23,444.42368030548096
1675455945.4730802,25,23,1,24,0.4166874885559082,24,483.9201443195343
1675456004.5442917,26,24,1,25,0.42946290969848633,25,540.1418039798737
1675456029.6930175,27,24,2,26,0.4672544002532959,26,563.2474031448364
1675456061.829341,28,25,2,27,0.5506219863891602,27,592.427570104599
1675456089.861847,29,26,2,28,0.7014269828796387,28,617.3928289413452
1675456092.9311304,30,27,2,29,0.7139933109283447,29,617.4197220802307
1675456095.8791916,31,27,2,30,0.7546398639678955,29,617.4197220802307
