timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_main_checks,verifier_main_time
1675455413.7011693,1,0,0,0,0,0,0
1675455462.1199794,2,1,0,1,0.012598514556884766,1,48.1432580947876
1675455496.2013493,3,2,0,2,0.0202486515045166,2,81.93737316131592
1675455517.2651966,4,3,0,3,0.02681756019592285,3,102.63229894638062
1675455541.8312798,5,4,0,4,0.03380703926086426,4,126.72896075248718
1675455571.8428166,6,5,0,5,0.041036367416381836,5,156.19356298446655
1675455600.9806955,7,6,0,6,0.0542447566986084,6,184.68096446990967
1675455627.9727983,8,7,0,7,0.06513643264770508,7,210.93836092948914
1675455628.7879124,9,8,0,8,0.07131624221801758,8,210.9532265663147
1675455666.0703273,10,9,0,9,0.11559176445007324,9,247.2833375930786
1675455680.8734982,11,10,0,10,0.14793658256530762,10,261.07719898223877
1675455682.2660415,12,11,0,11,0.15489530563354492,11,261.391720533371
1675455715.3956823,13,12,0,12,0.17562580108642578,12,293.25319361686707
1675455783.2425907,14,13,0,13,0.19481182098388672,13,359.08944487571716
1675455822.0420697,15,14,0,14,0.20910024642944336,14,395.74348068237305
1675455858.2594182,16,15,0,15,0.22805261611938477,15,429.6978933811188
1675455908.617045,17,16,0,16,0.2584559917449951,16,477.5650563240051
1675455945.2755275,18,17,0,17,0.2940030097961426,17,511.61688590049744
1675455981.869603,19,18,0,18,0.31683945655822754,18,545.4455966949463
1675456020.1306455,20,19,0,19,0.3338429927825928,19,580.924097776413
1675456069.4978218,21,20,0,20,0.3477001190185547,20,628.3302099704742
1675456216.6995587,22,21,0,21,0.36211705207824707,21,772.4941487312317
1675456245.3446171,23,22,0,22,0.3742034435272217,22,799.0629925727844
1675456284.62859,24,23,0,23,0.4044656753540039,23,836.1948852539062
1675456315.6974382,25,24,0,24,0.41887617111206055,24,865.0525207519531
1675456347.0226426,26,25,0,25,0.44415760040283203,25,893.9731204509735
1675456605.2348728,27,26,0,26,0.4631774425506592,26,1148.4099407196045
1675456643.8558567,28,27,0,27,0.49416208267211914,27,1183.2194118499756
1675456704.656578,29,28,0,28,0.517481803894043,28,1241.4031093120575
1675456709.2202384,30,29,0,29,0.5501563549041748,29,1241.7773349285126
1675456714.4810627,31,30,0,30,0.695598840713501,30,1242.5131769180298
1675456719.7029727,32,31,0,31,0.7623021602630615,31,1242.9223849773407
1675456725.0706081,33,32,0,32,0.7897720336914062,32,1243.1204516887665
1675456731.3273723,34,33,0,33,0.815863847732544,33,1244.1467747688293
1675456789.3385882,35,34,0,34,0.8418993949890137,34,1296.7181766033173
1675456842.667096,36,35,0,35,0.9046263694763184,35,1344.6540715694427
1675457065.5014002,37,36,0,36,0.9317853450775146,36,1562.182026386261
1675457138.5011427,38,37,0,37,0.9659054279327393,37,1629.9432542324066
1675457198.1703734,39,37,1,38,1.0057094097137451,38,1684.4029533863068
1675457269.470926,40,37,2,39,1.0279369354248047,39,1750.576281785965
1675457302.7184215,41,38,2,40,1.0426738262176514,40,1778.4995806217194
1675457353.820555,42,38,3,41,1.0882837772369385,41,1824.2455251216888
1675457398.2354043,43,39,3,42,1.1068155765533447,42,1863.1439650058746
1675457434.372708,44,40,3,43,1.3160371780395508,43,1893.457527399063
1675457502.8028586,45,41,3,44,1.3716673851013184,44,1956.0475943088531
1675457801.9415889,46,42,3,45,1.4714131355285645,45,2249.2883949279785
1675457830.886654,47,43,3,46,1.4994347095489502,46,2274.362557888031
1675457853.0960283,48,44,3,47,1.525113582611084,47,2292.6283469200134
1675457879.097124,49,45,3,48,1.5587139129638672,48,2314.5345919132233
1675457921.5874732,50,46,3,49,1.6139886379241943,49,2352.8887741565704
1675457958.181056,51,47,3,50,1.639998435974121,50,2385.2534239292145
1675457983.455652,52,48,3,51,1.6738471984863281,51,2406.14484000206
1675458018.5395608,53,49,3,52,1.7061822414398193,52,2436.844564437866
1675458023.1649075,54,50,3,53,1.7292649745941162,53,2437.0146491527557
1675458027.938196,55,51,3,54,1.7525722980499268,54,2437.315629720688
1675458032.8170998,56,52,3,55,1.7791895866394043,55,2437.57257270813
1675458037.997762,57,53,3,56,1.8281872272491455,56,2437.994331598282
1675458042.9816542,58,54,3,57,1.8573994636535645,57,2438.1598823070526
1675458048.1471047,59,55,3,58,1.894597053527832,58,2438.3940546512604
1675458161.1571927,60,56,3,59,1.9624435901641846,59,2544.5738983154297
1675458169.4912124,61,57,3,60,2.028306484222412,60,2544.7862157821655
1675458251.0300522,62,58,3,61,2.3514046669006348,61,2618.8258063793182
1675458259.641284,63,59,3,62,2.3943095207214355,62,2619.2299933433533
1675458310.3553524,64,60,3,63,2.475663423538208,63,2661.529868364334
1675458347.56557,65,61,3,64,2.556486129760742,64,2690.192139148712
1675458390.8722172,66,62,3,65,2.615840435028076,65,2726.449423789978
1675458436.9920528,67,62,4,66,2.6810169219970703,66,2766.0443115234375
1675458516.740591,68,63,4,67,2.719914436340332,67,2837.4736998081207
1675458569.905245,69,63,5,68,2.7635631561279297,68,2882.4508533477783
1675458631.3587275,70,64,5,69,2.7921338081359863,69,2934.9620530605316
1675458691.7049088,71,65,5,70,2.8434860706329346,70,2988.0169994831085
1675458838.2294464,72,66,5,71,2.929722309112549,71,3126.865310907364
1675458894.1931143,73,66,6,72,2.9743213653564453,72,3174.557009458542
1675458960.5290968,74,67,6,73,3.0305774211883545,73,3231.4961335659027
1675459023.5010688,75,68,6,74,3.143437623977661,74,3284.731677055359
1675459070.228113,76,69,6,75,3.215522050857544,75,3321.8103523254395
