timestamp,iterations,counterexamples,solutions,generator_checks,generator_time,verifier_ideal_checks,verifier_ideal_time,verifier_adv_checks,verifier_adv_time
1675739207.4704785,1,0,0,0,0,0,0,0,0
1675739242.6680315,2,1,0,1,0.013240575790405273,3,34.78361439704895,0,0
1675739269.0389287,3,2,0,2,5.688196420669556,6,54.87638020515442,0,0
1675739322.7542465,4,3,0,3,34.315728187561035,9,79.14135885238647,0,0
1675739353.965922,5,4,0,4,50.53531050682068,12,93.16686630249023,0,0
1675739430.9218557,6,5,0,5,113.30202031135559,15,106.22769355773926,0,0
1675739514.6562283,7,6,0,6,175.81697273254395,18,126.10118651390076,0,0
1675739600.4962406,8,7,0,7,239.50500392913818,21,146.76016306877136,0,0
1675739715.3307505,9,8,0,8,351.14263367652893,24,148.25176763534546,0,0
1675739864.74586,10,9,0,9,498.26998925209045,27,148.62033534049988,0,0
1675740000.444619,11,10,0,10,614.7385981082916,30,165.79480147361755,0,0
1675740109.4880495,12,11,0,11,696.9265739917755,39,190.35323309898376,0,0
1675740222.9907644,13,12,0,12,783.7573771476746,42,214.49955463409424,0,0
1675740479.7769232,14,13,0,13,950.9551947116852,43,231.2024953365326,4,69.9642071723938
1675740607.5030196,15,14,0,14,1063.0069086551666,46,243.99818539619446,4,69.9642071723938
1675740788.4865663,16,15,0,15,1198.0210349559784,54,286.94272899627686,4,69.9642071723938
1675741030.1553085,17,16,0,16,1424.2438383102417,63,299.11287546157837,4,69.9642071723938
1675741478.5935044,18,17,0,17,1843.861733675003,66,324.5458335876465,4,69.9642071723938
1675741727.7843382,19,18,0,18,2086.4871323108673,74,327.49988746643066,4,69.9642071723938
1675741983.0347102,20,19,0,19,2278.925922393799,77,386.49888920783997,4,69.9642071723938
1675742358.949111,21,20,0,20,2633.54545545578,80,403.8349885940552,4,69.9642071723938
1675742934.0959203,22,21,0,21,3195.1164803504944,83,413.14939188957214,4,69.9642071723938
1675743364.4597218,23,22,0,22,3583.4297437667847,86,450.7809827327728,4,69.9642071723938
1675743691.386594,24,23,0,23,3824.8435077667236,87,478.26683592796326,8,122.94769215583801
1675743849.35433,25,24,0,24,3947.6586606502533,90,508.5256645679474,8,122.94769215583801
1675744221.1721277,26,25,0,25,4301.227432012558,99,521.6991350650787,8,122.94769215583801
1675744794.3184059,27,26,0,26,4735.839740991592,100,568.3041772842407,12,209.15423202514648
1675745047.4625666,28,27,0,27,4966.066093921661,103,585.8263926506042,12,209.15423202514648
1675745941.6693325,29,28,0,28,5756.146496772766,104,622.5158915519714,16,270.63446164131165
1675746445.7883594,30,29,0,29,6159.319288492203,105,647.3796343803406,29,340.4219470024109
1675746707.904495,31,30,0,30,6242.083007335663,106,664.1892399787903,39,496.7754397392273
1675747699.3524344,32,31,0,31,6297.127820253372,107,679.6151378154755,43,1411.4679474830627
1675748247.750646,33,32,0,32,6819.3329067230225,110,701.6874313354492,43,1411.4679474830627
1675748736.8266068,34,33,0,33,7257.761191368103,111,747.004424571991,47,1412.4330055713654
1675749112.869459,35,34,0,34,7343.236107110977,112,771.5559978485107,60,1673.9102807044983
1675749281.365275,36,35,0,35,7495.982736825943,121,782.8237590789795,60,1673.9102807044983
1675749899.5135102,37,36,0,36,8097.596779346466,124,794.6685395240784,60,1673.9102807044983
1675750428.0131636,38,36,1,37,8538.637306213379,125,805.6547083854675,62,1745.611311674118
1675750514.6743212,39,36,2,38,8583.087524414062,126,819.4694764614105,64,1769.1916584968567
1675750604.432674,40,36,3,39,8628.006203174591,127,829.2969844341278,66,1799.475804567337
1675750679.4868805,41,37,3,40,8676.325016736984,130,851.3277864456177,66,1799.475804567337
1675750883.9854531,42,38,3,41,8867.630738973618,133,859.5853283405304,66,1799.475804567337
1675752671.0282407,43,39,3,42,9260.381983757019,134,870.2389888763428,73,3177.8480529785156
1675753578.3495042,44,40,3,43,9581.072474241257,135,899.2702329158783,86,3729.552492618561
1675753808.0927947,45,41,3,44,9668.821658611298,136,933.1516280174255,99,3829.39705657959
1675754153.346555,46,42,3,45,9957.065304517746,139,981.8519835472107,99,3829.39705657959
1675754908.2041943,47,43,3,46,10675.867147684097,148,1009.642566204071,99,3829.39705657959
1675755626.2200675,48,43,4,47,11296.713326931,149,1048.0883588790894,101,3879.2631680965424
1675756292.0932631,49,44,4,48,11399.215738296509,150,1070.133368730545,114,4411.49264216423
1675756506.4666767,50,44,5,49,11560.18361377716,151,1087.2088544368744,116,4438.945614337921
1675756906.959481,51,45,5,50,11760.160702943802,152,1123.249995470047,120,4593.972245931625
1675757187.010603,52,45,6,51,11922.14025235176,153,1175.9493758678436,122,4649.96124958992
1675757439.9959836,53,46,6,52,12031.696300506592,154,1205.6619884967804,135,4754.068015098572
1675759952.9791975,54,46,7,53,12257.937158346176,155,1288.19912981987,137,6948.822776317596
1675760307.935282,55,47,7,54,12435.845014095306,156,1358.3242418766022,141,7045.967258214951
1675761288.7764719,56,48,7,55,12650.407825946808,157,1380.805962562561,148,7779.98349571228
1675761853.404672,57,49,7,56,13085.582305908203,158,1431.5888056755066,152,7848.515460968018
1675762274.7765994,58,50,7,57,13395.066986322403,159,1470.4449825286865,156,7911.389806032181
1675762655.632761,59,51,7,58,13572.936198949814,160,1530.7723429203033,169,8043.520401239395
1675763064.369628,60,51,8,59,13830.59911775589,161,1559.894279241562,171,8155.052716732025
1675763481.2899315,61,51,9,60,13998.685433149338,162,1579.989410161972,173,8373.384717464447
1675763695.496644,62,51,10,61,14105.39358830452,163,1614.1172623634338,175,8436.909798145294
